epoch,accuracy,loss
65,0.5772001147270203,1.220755696296692
66,0.582680881023407,1.215624451637268
67,0.5836204290390015,1.2130792140960693
68,0.580958366394043,1.2166268825531006
69,0.5795490145683289,1.2137378454208374
70,0.5804885625839233,1.2167901992797852
71,0.5812715291976929,1.2139489650726318
72,0.5822110772132874,1.2086176872253418
73,0.5839335918426514,1.2105143070220947
74,0.5801753997802734,1.2160264253616333
75,0.5820544958114624,1.2121615409851074
76,0.5817413330078125,1.2107616662979126
77,0.5833072066307068,1.2109262943267822
78,0.5800188183784485,1.207949161529541
79,0.5803319811820984,1.215836524963379
80,0.582524299621582,1.2149736881256104
81,0.580958366394043,1.2120885848999023
82,0.5812715291976929,1.2109811305999756
83,0.5815846920013428,1.2076665163040161
84,0.5797055959701538,1.21797776222229
85,0.5798621773719788,1.2153722047805786
86,0.584403395652771,1.2056776285171509
87,0.5773566961288452,1.2149237394332886
88,0.5814281105995178,1.2091913223266602
89,0.5786094665527344,1.2066575288772583
90,0.5787660479545593,1.2125401496887207
91,0.5781396627426147,1.207939863204956
92,0.5804885625839233,1.2112555503845215
93,0.5800188183784485,1.2000290155410767
94,0.5815846920013428,1.205518364906311
95,0.5784528851509094,1.2079122066497803
96,0.5801753997802734,1.2010382413864136
97,0.5797055959701538,1.196967601776123
98,0.5822110772132874,1.201554536819458
99,0.5829940438270569,1.1967456340789795
100,0.5795490145683289,1.2009975910186768
101,0.5795490145683289,1.2051050662994385
102,0.5782962441444397,1.206773281097412
103,0.5817413330078125,1.2003551721572876
104,0.5818979144096375,1.2006580829620361
105,0.5837770104408264,1.1989468336105347
106,0.5797055959701538,1.1971575021743774
107,0.5817413330078125,1.195462703704834
108,0.5817413330078125,1.1931558847427368
109,0.5797055959701538,1.2042124271392822
110,0.5803319811820984,1.1976971626281738
111,0.5784528851509094,1.200165867805481
112,0.5748512148857117,1.2200570106506348
113,0.5804885625839233,1.2028818130493164
114,0.5831506252288818,1.1938263177871704
115,0.5812715291976929,1.1984666585922241
116,0.5820544958114624,1.1929669380187988
117,0.5803319811820984,1.1955350637435913
118,0.5808017253875732,1.1940401792526245
119,0.5817413330078125,1.1953060626983643
120,0.5797055959701538,1.1948503255844116
121,0.5803319811820984,1.1914072036743164
122,0.5831506252288818,1.1909278631210327
123,0.5787660479545593,1.188116192817688
124,0.5818979144096375,1.190411925315857
125,0.5729721188545227,1.1977503299713135
126,0.5820544958114624,1.1898847818374634
127,0.5808017253875732,1.1872596740722656
128,0.5793924331665039,1.1895335912704468
129,0.5820544958114624,1.1927452087402344
130,0.5829940438270569,1.1933400630950928
131,0.5710930228233337,1.2184441089630127
132,0.5762605667114258,1.2031028270721436
133,0.5789226293563843,1.2045718431472778
134,0.5776699185371399,1.1952837705612183
135,0.582680881023407,1.1880865097045898
136,0.5753210186958313,1.1928685903549194
137,0.5798621773719788,1.1907168626785278
0,0.42483559250831604,3.9050073623657227
1,0.45740681886672974,1.768934965133667
2,0.5092389583587646,1.5357401371002197
3,0.5429063439369202,1.4374009370803833
4,0.5559035539627075,1.3827496767044067
5,0.5562167167663574,1.3710044622421265
6,0.5588787794113159,1.3599177598953247
7,0.5667084455490112,1.3409745693206787
8,0.5671781897544861,1.3289170265197754
9,0.5699968934059143,1.3240116834640503
10,0.5701534748077393,1.3112887144088745
11,0.5704666376113892,1.3091179132461548
12,0.5776699185371399,1.3007535934448242
13,0.5798621773719788,1.2932488918304443
14,0.5772001147270203,1.2909895181655884
15,0.5787660479545593,1.2860164642333984
16,0.5793924331665039,1.278029203414917
17,0.5814281105995178,1.272799015045166
18,0.5814281105995178,1.269322156906128
19,0.5834638476371765,1.267845630645752
20,0.5798621773719788,1.2626214027404785
21,0.5922330021858215,1.2500560283660889
22,0.5994362831115723,1.2447280883789062
23,0.6064829230308533,1.2425371408462524
24,0.6122768521308899,1.2312488555908203
25,0.6129032373428345,1.224092721939087
26,0.6219856142997742,1.2053042650222778
27,0.6310679316520691,1.1890758275985718
28,0.6307547688484192,1.18497896194458
29,0.6338866353034973,1.184436321258545
30,0.6368618607521057,1.170979619026184
31,0.6381146311759949,1.1777609586715698
32,0.6349827647209167,1.164655327796936
33,0.6432821750640869,1.1491949558258057
34,0.6437519788742065,1.158482313156128
35,0.6426557898521423,1.1488465070724487
36,0.644848108291626,1.1421253681182861
37,0.648449718952179,1.1369762420654297
38,0.644691526889801,1.1330136060714722
39,0.6539304852485657,1.1197509765625
40,0.6539304852485657,1.1141512393951416
41,0.6507986187934875,1.1188820600509644
42,0.6443783044815063,1.1265496015548706
43,0.6507986187934875,1.1217646598815918
44,0.6565925478935242,1.1063865423202515
45,0.651738166809082,1.1064425706863403
46,0.6558095812797546,1.1138888597488403
47,0.653617262840271,1.10358726978302
48,0.6539304852485657,1.0995702743530273
49,0.6631694436073303,1.084768295288086
50,0.6586282253265381,1.084999918937683
51,0.6551831960678101,1.0893211364746094
52,0.6605073809623718,1.0784685611724854
53,0.6606639623641968,1.081080436706543
54,0.6617600917816162,1.0736221075057983
55,0.6583150625228882,1.0843557119369507
56,0.6639524102210999,1.0786035060882568
57,0.6608205437660217,1.0762147903442383
58,0.6586282253265381,1.0707387924194336
59,0.6641089916229248,1.0628854036331177
60,0.6658315062522888,1.0657753944396973
61,0.6663013100624084,1.0578304529190063
62,0.6659880876541138,1.0591421127319336
63,0.6622298955917358,1.065995454788208
64,0.6655183434486389,1.0598446130752563
65,0.6616035103797913,1.0547971725463867
66,0.6664578914642334,1.0552446842193604
67,0.6656749248504639,1.052496075630188
68,0.6653617024421692,1.0451167821884155
69,0.6692765355110168,1.0427732467651367
70,0.6719385981559753,1.038103699684143
71,0.6658315062522888,1.042301893234253
72,0.6625430583953857,1.0671628713607788
73,0.6697463393211365,1.046193242073059
74,0.6686501502990723,1.0368503332138062
75,0.6678671836853027,1.0447238683700562
76,0.6648919582366943,1.048025131225586
77,0.6673974394798279,1.0467852354049683
78,0.6670842170715332,1.0441697835922241
79,0.6678671836853027,1.0383228063583374
80,0.6709990501403809,1.0286566019058228
81,0.6791418790817261,1.0265729427337646
82,0.6631694436073303,1.0326648950576782
83,0.6661446690559387,1.0399775505065918
84,0.6716254353523254,1.0201857089996338
85,0.67225182056427,1.015732765197754
86,0.6731913685798645,1.011631727218628
87,0.6785154938697815,1.0128453969955444
88,0.6694331169128418,1.013027548789978
89,0.6714688539505005,1.0124274492263794
90,0.6733479499816895,1.0178296566009521
91,0.6771061420440674,1.0180584192276
92,0.6658315062522888,1.0241789817810059
93,0.6742874979972839,1.0149075984954834
94,0.6753836274147034,1.010788083076477
95,0.6675540208816528,1.0155667066574097
96,0.6744440793991089,1.0078532695770264
97,0.6714688539505005,1.011582374572754
98,0.6694331169128418,1.0134506225585938
99,0.6695896983146667,1.0198616981506348
100,0.6747573018074036,1.0043673515319824
101,0.6800814270973206,1.0017791986465454
102,0.674130916595459,1.0000578165054321
103,0.6717820167541504,0.9956512451171875
104,0.673974335193634,1.0002824068069458
105,0.675696849822998,1.006712555885315
106,0.6788287162780762,0.9965206980705261
107,0.6689633727073669,1.0049418210983276
108,0.6630128622055054,1.019927740097046
109,0.6725649833679199,1.0050053596496582
110,0.6755402684211731,0.9973353147506714
111,0.6750704646110535,0.9981590509414673
112,0.679298460483551,0.9901145696640015
113,0.6788287162780762,0.9940245747566223
114,0.6716254353523254,0.9996266961097717
115,0.6719385981559753,0.9963014125823975
116,0.6725649833679199,0.9970859885215759
117,0.6763232350349426,0.9893586039543152
118,0.673974335193634,0.9928441643714905
119,0.677732527256012,0.9867039918899536
120,0.6778891086578369,0.9893394112586975
121,0.6702160835266113,0.9948679208755493
122,0.6763232350349426,0.9993941783905029
123,0.6764798164367676,0.9813864231109619
124,0.679455041885376,0.983274519443512
125,0.6774193644523621,0.9899283051490784
126,0.6738177537918091,0.9925922155380249
127,0.6652051210403442,1.0032762289047241
128,0.670529305934906,0.9952356815338135
129,0.6783589124679565,0.9760387539863586
130,0.6857187747955322,0.9688392877578735
131,0.6816473603248596,0.9677029252052307
132,0.6813341975212097,0.9723745584487915
133,0.6791418790817261,0.9735828638076782
134,0.68117755651474,0.9736092686653137
135,0.6761665940284729,0.9718031883239746
136,0.6752270460128784,0.9785981178283691
137,0.6800814270973206,0.971817672252655
138,0.6733479499816895,0.981291651725769
139,0.6755402684211731,0.9835265278816223
140,0.6813341975212097,0.969659149646759
141,0.6821171045303345,0.9628059267997742
142,0.6786720752716064,0.9781804084777832
143,0.675696849822998,0.9738101959228516
144,0.6805512309074402,0.9723408222198486
145,0.6824303269386292,0.9672064781188965
146,0.6766363978385925,0.9712366461753845
147,0.6736611127853394,0.986117422580719
148,0.675696849822998,0.9738433361053467
149,0.6782023310661316,0.9777485132217407
150,0.6763232350349426,0.9732716679573059
151,0.6772627830505371,0.9641287326812744
0,0.4273410439491272,3.9120306968688965
1,0.47494518756866455,1.7642403841018677
2,0.5231757164001465,1.5284581184387207
3,0.5408706665039062,1.4354896545410156
4,0.5501096248626709,1.3850934505462646
5,0.56028813123703,1.3630027770996094
6,0.562167227268219,1.349555492401123
7,0.5643595457077026,1.3380199670791626
8,0.5624804496765137,1.3366459608078003
9,0.5717194080352783,1.319434404373169
10,0.5678045749664307,1.3158483505249023
11,0.5687441229820251,1.3111056089401245
12,0.5671781897544861,1.3114205598831177
13,0.5709364414215088,1.3065907955169678
14,0.5737550854682922,1.2931396961212158
15,0.5756341814994812,1.293892502784729
16,0.5773566961288452,1.2888624668121338
17,0.5750078558921814,1.2897179126739502
18,0.5723457336425781,1.2853772640228271
19,0.5823676586151123,1.275026559829712
20,0.5848731398582458,1.2626398801803589
21,0.5898841023445129,1.2609301805496216
22,0.5875352621078491,1.2510954141616821
23,0.5970873832702637,1.2452009916305542
24,0.5963044166564941,1.2412481307983398
25,0.6158784627914429,1.2218528985977173
26,0.6063263416290283,1.2330909967422485
27,0.6124334335327148,1.220625400543213
28,0.6235515475273132,1.205460548400879
29,0.6298152208328247,1.1894097328186035
30,0.6329470872879028,1.1770823001861572
31,0.6354525685310364,1.1647950410842896
32,0.6359223127365112,1.1623444557189941
33,0.6420294642448425,1.1510365009307861
34,0.6392107605934143,1.1501935720443726
35,0.6426557898521423,1.1505885124206543
36,0.637801468372345,1.1478217840194702
37,0.6509552001953125,1.1341265439987183
38,0.6507986187934875,1.1287336349487305
39,0.650172233581543,1.1310416460037231
40,0.642969012260437,1.1389069557189941
41,0.6476667523384094,1.1336885690689087
42,0.6445349454879761,1.1224164962768555
43,0.6548700332641602,1.1031399965286255
44,0.6523645520210266,1.100611686706543
45,0.6564359664916992,1.0966166257858276
46,0.6562793850898743,1.0967944860458374
47,0.6573755145072937,1.0902338027954102
48,0.6554964184761047,1.0963716506958008
49,0.6573755145072937,1.0970417261123657
50,0.6562793850898743,1.087180495262146
51,0.6583150625228882,1.0789223909378052
52,0.6628562211990356,1.0786930322647095
53,0.6622298955917358,1.075316309928894
54,0.6601941585540771,1.0711784362792969
55,0.6576886773109436,1.0759601593017578
56,0.6642655730247498,1.0664242506027222
57,0.6614469289779663,1.0641796588897705
58,0.6598809957504272,1.0703017711639404
59,0.6605073809623718,1.0731559991836548
60,0.6644221544265747,1.0609022378921509
61,0.6647353768348694,1.0541614294052124
62,0.6680238246917725,1.0480425357818604
63,0.6664578914642334,1.0456979274749756
64,0.6658315062522888,1.0447863340377808
65,0.6658315062522888,1.048995852470398
66,0.6680238246917725,1.0452722311019897
67,0.6672408580780029,1.0478475093841553
68,0.6692765355110168,1.0378988981246948
69,0.6692765355110168,1.0460454225540161
70,0.6719385981559753,1.0304158926010132
71,0.6714688539505005,1.0314946174621582
72,0.6700595021247864,1.0319870710372925
73,0.6703726649284363,1.0360958576202393
74,0.6697463393211365,1.0320627689361572
75,0.6699029207229614,1.027047038078308
76,0.6749138832092285,1.0268909931182861
77,0.6692765355110168,1.0243085622787476
78,0.6735045313835144,1.023150086402893
79,0.6702160835266113,1.0235519409179688
80,0.6780457496643066,1.0180375576019287
81,0.6750704646110535,1.0157848596572876
82,0.6719385981559753,1.024265170097351
83,0.675853431224823,1.0143225193023682
84,0.6738177537918091,1.0176820755004883
85,0.6709990501403809,1.0269126892089844
86,0.6761665940284729,1.0189732313156128
87,0.6681804060935974,1.0173338651657104
88,0.675696849822998,1.0078366994857788
89,0.6761665940284729,1.00655198097229
90,0.676010012626648,1.006900429725647
91,0.677575945854187,1.0039362907409668
92,0.676010012626648,1.0061663389205933
93,0.6713122725486755,1.0064667463302612
94,0.6733479499816895,1.0056240558624268
95,0.6713122725486755,1.0090138912200928
96,0.674130916595459,1.015151858329773
97,0.6714688539505005,1.019936442375183
98,0.6731913685798645,1.0097987651824951
99,0.6736611127853394,1.0071827173233032
100,0.6703726649284363,1.0089666843414307
101,0.6736611127853394,1.000637173652649
102,0.6694331169128418,1.0109022855758667
103,0.6644221544265747,1.0282151699066162
104,0.6590980291366577,1.032705307006836
105,0.6684935688972473,1.0253504514694214
106,0.6683369874954224,1.0132371187210083
107,0.6747573018074036,1.00733482837677
108,0.6689633727073669,1.0110664367675781
109,0.6774193644523621,0.997360110282898
110,0.677732527256012,0.9874157905578613
111,0.6805512309074402,0.9845560789108276
112,0.6694331169128418,0.9930220246315002
113,0.6752270460128784,0.9886022210121155
114,0.6816473603248596,0.9810491800308228
115,0.6838396787643433,0.9845221042633057
116,0.6772627830505371,0.9804329872131348
117,0.6783589124679565,0.9778636693954468
118,0.6836830377578735,0.9796121716499329
119,0.6766363978385925,0.9801350831985474
120,0.6720951795578003,0.9854156374931335
121,0.6736611127853394,0.9871832132339478
122,0.6761665940284729,0.9817889332771301
123,0.6761665940284729,0.9838740229606628
124,0.6744440793991089,0.9909719228744507
125,0.67225182056427,0.9982120394706726
126,0.6680238246917725,1.0079890489578247
127,0.6763232350349426,0.9918869137763977
0,0.43892890214920044,3.900649070739746
1,0.46727216243743896,1.7626320123672485
2,0.5248982310295105,1.5225032567977905
3,0.5418102145195007,1.4259417057037354
4,0.5490134954452515,1.3843443393707275
5,0.555120587348938,1.3630467653274536
6,0.5540244579315186,1.3586045503616333
7,0.5632634162902832,1.3401660919189453
8,0.5679611563682556,1.326579213142395
9,0.569057285785675,1.3209397792816162
10,0.5698402523994446,1.3152841329574585
11,0.5732853412628174,1.311959147453308
12,0.5682743787765503,1.3085612058639526
13,0.5723457336425781,1.3003771305084229
14,0.5735985040664673,1.2968193292617798
15,0.5767303705215454,1.2906290292739868
16,0.5734419226646423,1.2888017892837524
17,0.5745380520820618,1.2878692150115967
18,0.5739116668701172,1.2808960676193237
19,0.5773566961288452,1.2755787372589111
20,0.5745380520820618,1.276099681854248
21,0.5795490145683289,1.274159550666809
22,0.5757907629013062,1.2681368589401245
23,0.5772001147270203,1.269381046295166
24,0.5767303705215454,1.267727017402649
25,0.5775133371353149,1.26333487033844
26,0.5806451439857483,1.263464331626892
27,0.5776699185371399,1.2565219402313232
28,0.5798621773719788,1.2557694911956787
29,0.5808017253875732,1.254718542098999
30,0.5803319811820984,1.2521170377731323
31,0.5759474039077759,1.258225679397583
32,0.5808017253875732,1.2517426013946533
33,0.5795490145683289,1.2520928382873535
34,0.5770435333251953,1.2575085163116455
35,0.5787660479545593,1.2424050569534302
36,0.5764171481132507,1.248520016670227
37,0.5773566961288452,1.2464450597763062
38,0.5804885625839233,1.2401297092437744
39,0.5808017253875732,1.237473487854004
40,0.5803319811820984,1.23762845993042
41,0.5808017253875732,1.2433377504348755
42,0.5814281105995178,1.2328277826309204
43,0.580958366394043,1.2342551946640015
44,0.5836204290390015,1.2337400913238525
45,0.5818979144096375,1.230952262878418
46,0.5811149477958679,1.230780839920044
47,0.5815846920013428,1.2319899797439575
48,0.5831506252288818,1.225813388824463
49,0.580958366394043,1.228290319442749
50,0.5834638476371765,1.2279365062713623
51,0.582680881023407,1.2257333993911743
52,0.5787660479545593,1.2350618839263916
53,0.579235851764679,1.2273640632629395
54,0.5837770104408264,1.2202250957489014
55,0.5820544958114624,1.2188552618026733
56,0.5823676586151123,1.2213540077209473
57,0.582524299621582,1.2182927131652832
58,0.582524299621582,1.214435338973999
59,0.5800188183784485,1.2186506986618042
60,0.5815846920013428,1.2154196500778198
61,0.582680881023407,1.2167659997940063
62,0.582680881023407,1.224534034729004
63,0.5808017253875732,1.2200032472610474
64,0.582680881023407,1.2119238376617432
65,0.5811149477958679,1.2096697092056274
66,0.582524299621582,1.2159150838851929
67,0.5831506252288818,1.2116374969482422
68,0.5828374624252319,1.207238793373108
69,0.5795490145683289,1.2127423286437988
70,0.5808017253875732,1.2191106081008911
71,0.5829940438270569,1.2116138935089111
72,0.5818979144096375,1.2098467350006104
73,0.5798621773719788,1.2097060680389404
74,0.5787660479545593,1.2135646343231201
75,0.5820544958114624,1.2065131664276123
76,0.5820544958114624,1.2065918445587158
77,0.5823676586151123,1.2060084342956543
78,0.5823676586151123,1.207358479499817
79,0.579235851764679,1.2085055112838745
80,0.5814281105995178,1.2039494514465332
81,0.5833072066307068,1.2129791975021362
82,0.5817413330078125,1.2142776250839233
83,0.5770435333251953,1.2203236818313599
84,0.5798621773719788,1.2125346660614014
85,0.584246814250946,1.1997289657592773
86,0.5815846920013428,1.2054344415664673
87,0.5795490145683289,1.2132066488265991
88,0.5765737295150757,1.2207810878753662
89,0.5814281105995178,1.203810214996338
90,0.5817413330078125,1.2001527547836304
91,0.5840901732444763,1.2004542350769043
92,0.582680881023407,1.1993051767349243
93,0.5815846920013428,1.199300765991211
94,0.5815846920013428,1.1980468034744263
95,0.5850297808647156,1.2009503841400146
96,0.5800188183784485,1.1988459825515747
97,0.580958366394043,1.2112821340560913
98,0.5811149477958679,1.1976345777511597
99,0.5808017253875732,1.207494854927063
100,0.5800188183784485,1.2022337913513184
101,0.5847165584564209,1.1906501054763794
102,0.5837770104408264,1.191092610359192
103,0.582680881023407,1.1947137117385864
104,0.5782962441444397,1.2005195617675781
105,0.5823676586151123,1.1915981769561768
106,0.5768869519233704,1.2054200172424316
107,0.5854995250701904,1.1917778253555298
108,0.5837770104408264,1.1871280670166016
109,0.5828374624252319,1.1897268295288086
110,0.5818979144096375,1.186279296875
111,0.5829940438270569,1.188293218612671
112,0.5850297808647156,1.1895033121109009
113,0.582524299621582,1.1868174076080322
114,0.5828374624252319,1.1874628067016602
115,0.5811149477958679,1.193877935409546
116,0.580958366394043,1.1889030933380127
117,0.5829940438270569,1.1853587627410889
118,0.5829940438270569,1.1870239973068237
119,0.580958366394043,1.1854853630065918
120,0.5818979144096375,1.1864224672317505
121,0.5828374624252319,1.183760404586792
122,0.5798621773719788,1.1850347518920898
123,0.5808017253875732,1.186011791229248
124,0.5818979144096375,1.1964943408966064
125,0.5839335918426514,1.1833046674728394
126,0.5847165584564209,1.187501072883606
127,0.5768869519233704,1.1856554746627808
128,0.5817413330078125,1.190431833267212
129,0.5795490145683289,1.185455560684204
130,0.5797055959701538,1.2006912231445312
131,0.5858126878738403,1.1819748878479004
132,0.5823676586151123,1.1803832054138184
133,0.5834638476371765,1.1852712631225586
134,0.5806451439857483,1.1851054430007935
135,0.5829940438270569,1.183083176612854
136,0.5812715291976929,1.184061050415039
137,0.5831506252288818,1.1792080402374268
138,0.580958366394043,1.1851279735565186
139,0.5803319811820984,1.1922996044158936
140,0.5811149477958679,1.1803374290466309
141,0.5789226293563843,1.1944756507873535
142,0.5801753997802734,1.2015376091003418
143,0.5695270895957947,1.2154790163040161
144,0.5721891522407532,1.2183126211166382
145,0.5790792107582092,1.1940656900405884
146,0.5814281105995178,1.179610013961792
147,0.5814281105995178,1.1872904300689697
0,0.4217037260532379,3.9276955127716064
1,0.46085187792778015,1.7702584266662598
2,0.5126839876174927,1.5452512502670288
3,0.5421233773231506,1.4411617517471313
4,0.5535546541213989,1.389204502105713
5,0.5530848503112793,1.3632526397705078
6,0.5627936124801636,1.349481225013733
7,0.5612276792526245,1.343685507774353
8,0.5660820603370667,1.335963249206543
9,0.5710930228233337,1.3222354650497437
10,0.5704666376113892,1.3170355558395386
11,0.5706232190132141,1.305044174194336
12,0.5775133371353149,1.2984285354614258
13,0.5740682482719421,1.2965648174285889
14,0.5731287002563477,1.2921059131622314
15,0.5776699185371399,1.2879952192306519
16,0.5775133371353149,1.284847617149353
17,0.5790792107582092,1.2800148725509644
18,0.5789226293563843,1.2712608575820923
19,0.580958366394043,1.2706587314605713
20,0.584559977054596,1.2612874507904053
21,0.5876918435096741,1.258935570716858
22,0.5876918435096741,1.256716012954712
23,0.5939555168151855,1.2471034526824951
24,0.6036642789840698,1.236133098602295
25,0.6113373041152954,1.2194315195083618
26,0.6210460662841797,1.2103941440582275
27,0.6139993667602539,1.2233054637908936
28,0.6290322542190552,1.190807580947876
29,0.6323207020759583,1.1748013496398926
30,0.6332602500915527,1.1692595481872559
31,0.6373316645622253,1.1720300912857056
32,0.637801468372345,1.1628040075302124
33,0.6403069496154785,1.1559330224990845
34,0.6399937272071838,1.1517448425292969
35,0.6435953378677368,1.1419464349746704
36,0.64657062292099,1.1466435194015503
37,0.6428124308586121,1.145753264427185
38,0.6497024893760681,1.1283202171325684
39,0.651894748210907,1.1212825775146484
40,0.6506420373916626,1.1137763261795044
41,0.6511117815971375,1.1243458986282349
42,0.6467272043228149,1.1180683374404907
43,0.6529909372329712,1.1120103597640991
44,0.6537739038467407,1.1039801836013794
45,0.6531475186347961,1.0970336198806763
46,0.6622298955917358,1.0957635641098022
47,0.6617600917816162,1.0888131856918335
48,0.6586282253265381,1.0905689001083374
49,0.6586282253265381,1.0926592350006104
50,0.6595678329467773,1.0904181003570557
51,0.6598809957504272,1.0864944458007812
52,0.6630128622055054,1.0816493034362793
53,0.6575320959091187,1.0788054466247559
54,0.6612903475761414,1.0749250650405884
55,0.655339777469635,1.085892915725708
56,0.6623864769935608,1.0729821920394897
57,0.6570623517036438,1.0742928981781006
58,0.6623864769935608,1.0801899433135986
59,0.6595678329467773,1.0719621181488037
60,0.6673974394798279,1.0575860738754272
61,0.6644221544265747,1.0571287870407104
62,0.6670842170715332,1.0545451641082764
63,0.6594111919403076,1.066196084022522
64,0.6644221544265747,1.0635907649993896
65,0.6678671836853027,1.0507676601409912
66,0.6675540208816528,1.0475372076034546
67,0.6697463393211365,1.0460275411605835
68,0.6647353768348694,1.045398473739624
69,0.6642655730247498,1.047317385673523
70,0.6626996397972107,1.0567859411239624
71,0.6645787954330444,1.0553686618804932
72,0.6661446690559387,1.040594458580017
73,0.6644221544265747,1.0474811792373657
74,0.6663013100624084,1.0465413331985474
75,0.6666144728660583,1.0404483079910278
76,0.6667710542678833,1.0382953882217407
77,0.6681804060935974,1.0335536003112793
78,0.668806791305542,1.0404127836227417
79,0.6652051210403442,1.0385431051254272
80,0.6692765355110168,1.0417206287384033
81,0.6669276356697083,1.039506196975708
82,0.6694331169128418,1.0323199033737183
83,0.6752270460128784,1.0242435932159424
84,0.6730347871780396,1.0161106586456299
85,0.6752270460128784,1.0165327787399292
86,0.6716254353523254,1.014583706855774
87,0.6747573018074036,1.0167735815048218
88,0.6731913685798645,1.0196303129196167
89,0.6659880876541138,1.037880778312683
90,0.6692765355110168,1.031541347503662
91,0.6763232350349426,1.0123857259750366
92,0.6719385981559753,1.0178238153457642
93,0.6678671836853027,1.0134525299072266
94,0.6694331169128418,1.025803565979004
95,0.6714688539505005,1.014787197113037
96,0.6700595021247864,1.0114697217941284
97,0.6799248456954956,1.002038598060608
98,0.6755402684211731,1.0073761940002441
99,0.6749138832092285,1.0065579414367676
100,0.6733479499816895,1.007861852645874
101,0.6727215647697449,1.0029349327087402
102,0.6703726649284363,1.0164716243743896
103,0.677575945854187,0.9964163899421692
104,0.6764798164367676,1.000974416732788
105,0.675696849822998,0.99407958984375
106,0.6763232350349426,1.0005145072937012
107,0.6716254353523254,1.0072482824325562
108,0.6767929792404175,0.9935706257820129
109,0.6747573018074036,0.9920507073402405
110,0.6730347871780396,1.008410930633545
111,0.6772627830505371,0.9966276288032532
112,0.6799248456954956,0.9879176020622253
113,0.6725649833679199,0.994251549243927
114,0.6819605231285095,0.9889707565307617
115,0.6755402684211731,0.9927248954772949
116,0.670685887336731,0.9939756989479065
117,0.6673974394798279,1.0170589685440063
118,0.6684935688972473,1.0085808038711548
119,0.6742874979972839,1.0002995729446411
120,0.6780457496643066,0.984393835067749
121,0.6808643937110901,0.9788616299629211
122,0.6786720752716064,0.980063796043396
123,0.6796116232872009,0.9842646718025208
124,0.677732527256012,0.9800165295600891
125,0.6814907789230347,0.9787141680717468
126,0.6774193644523621,0.9801348447799683
127,0.6788287162780762,0.9797118902206421
128,0.675696849822998,0.9845004081726074
129,0.6778891086578369,0.987087070941925
130,0.6755402684211731,0.9873447418212891
131,0.677732527256012,0.9859374165534973
132,0.6746006608009338,0.9886903166770935
133,0.6821171045303345,0.9732764363288879
134,0.6805512309074402,0.9733442664146423
135,0.677732527256012,0.9745242595672607
136,0.6764798164367676,0.978592574596405
137,0.68117755651474,0.968076765537262
138,0.6813341975212097,0.9712990522384644
139,0.6778891086578369,0.9800280928611755
140,0.6830567121505737,0.9692456722259521
141,0.6767929792404175,0.9655780792236328
142,0.6852489709854126,0.9638063311576843
143,0.6816473603248596,0.9648873805999756
