,IMDB ID,Mojo ID,title,Genres,Year,Domestic Gross ($),Worldwide Gross ($),Opening ($),Budget,Opening Theaters,Release Date,MPAA,In Realease (Days),Widest Release,Stars,Director(s),Writer(s),Producer(s),Running time (min),IMDB score,IMDB votes,Metascore,Meta Users,Country,Language,Distributor,Plot Outline
0,tt2527336,2708702721,Star Wars: Episode VIII - The Last Jedi,"Action
    
        Adventure
    
        Fantasy
    
        Sci-Fi",2017,620181382,1332539889,220009584,317000000.0,4232,15-Dec-17,PG-13,382,4232,"Mark Hamill
Carrie Fisher
Adam Driver
Daisy Ridley
John Boyega",Rian Johnson,"Rian Johnson
 George Lucas","J.J. Abrams
 Pippa Anderson
 Ram Bergman
 Candice Campos
 Jamie Christopher
 Leifur B. Dagfinnsson
 Nour Dardari
 Boris Dmitrovic
 Kiri Hart
 Leopold Hughes
 Andres Jauernick
 Finni Johannsson
 Nikos Karamigios
 Tom Karnowski
 Kathleen Kennedy
 Jason D. McGatlin",152,7.0,568381,84.0,"6,871 user
722 critic
",USA,English,Walt Disney Studios Motion Pictures,"Rey develops her newly discovered abilities with the guidance of Luke Skywalker, who is unsettled by the strength of her powers. Meanwhile, the Resistance prepares for battle with the First Order."
1,tt2771200,222594561,Beauty and the Beast,"Family
    
        Fantasy
    
        Musical
    
        Romance",2017,504014165,1263521126,174750616,160000000.0,4210,17-Mar-17,PG,290,4210,"Emma Watson
Dan Stevens
Luke Evans
Josh Gad
Kevin Kline",Bill Condon,"Stephen Chbosky
 Evan Spiliotopoulos
 Linda Woolverton
 Jeanne-Marie Leprince de Beaumont
 Gabrielle-Suzanne Barbot de Villeneuve","Steve Gaub
 Don Hahn
 David Hoberman
 Jeremy Johns
 Todd Lieberman
 Jack Morrissey
 Thomas Schumacher
 Jeffrey Silver
 Greg Yolen
 Alexander Young",129,7.1,276285,65.0,"1,159 user
522 critic
",USA,English,Walt Disney Studios Motion Pictures,"A selfish Prince is cursed to become a monster for the rest of his life, unless he learns to fall in love with a beautiful young woman he keeps prisoner."
2,tt0451279,578455041,Wonder Woman,"Action
    
        Adventure
    
        Fantasy
    
        Sci-Fi
    
        War",2017,412563408,821847012,103251471,149000000.0,4165,2-Jun-17,PG-13,217,4165,"Gal Gadot
Chris Pine
Connie Nielsen
Robin Wright
Danny Huston",Patty Jenkins,"Allan Heinberg
 Zack Snyder
 Allan Heinberg
 Jason Fuchs
 William Moulton Marston
 Harry G. Peter","Jon Berg
 Wesley Coller
 Tommy Gormley
 Geoff Johns
 Stephen Jones
 Curt Kanemoto
 Steven Mnuchin
 Rebecca Steel Roven Oakley
 Charles Roven
 Enzo Sisti
 Deborah Snyder
 Zack Snyder
 Richard Suckle",141,7.4,572936,76.0,"2,370 user
717 critic
","USA
UK",English,Warner Bros.,"When a pilot crashes and tells of conflict in the outside world, Diana, an Amazonian warrior in training, leaves home to fight a war, discovering her full powers and true destiny."
3,tt3896198,2976089601,Guardians of the Galaxy Vol. 2,"Action
    
        Adventure
    
        Comedy
    
        Sci-Fi",2017,389813101,863756051,146510104,200000000.0,4347,5-May-17,PG-13,241,4347,"Chris Pratt
Zoe Saldana
Dave Bautista
Vin Diesel
Bradley Cooper",James Gunn,"James Gunn
 Dan Abnett
 Andy Lanning
 Steve Englehart
 Steve Gan
 Jim Starlin
 Stan Lee
 Larry Lieber
 Jack Kirby
 Bill Mantlo
 Keith Giffen
 Steve Gerber
 Val Mayerik","Victoria Alonso
 Louis D'Esposito
 Kevin Feige
 David J. Grant
 Simon Hatt
 Nikolas Korda
 Stan Lee
 Jonathan Schwartz
 Lars P. Winther",136,7.6,574449,67.0,"1,078 user
587 critic
",USA,English,Walt Disney Studios Motion Pictures,"The Guardians struggle to keep together as a team while dealing with their personal family issues, notably Star-Lord's encounter with his father the ambitious celestial being Ego."
4,tt2250912,863208961,Spider-Man: Homecoming,"Action
    
        Adventure
    
        Sci-Fi",2017,334201140,880166924,117027503,175000000.0,4348,7-Jul-17,PG-13,182,4348,"Tom Holland
Michael Keaton
Robert Downey Jr.
Marisa Tomei
Jon Favreau",Jon Watts,"Jonathan Goldstein
 John Francis Daley
 Jon Watts
 Christopher Ford
 Chris McKenna
 Erik Sommers
 Jonathan Goldstein
 John Francis Daley
 Stan Lee
 Steve Ditko
 Joe Simon
 Jack Kirby","Victoria Alonso
 Avi Arad
 Mitchell Bell
 Eric Hauserman Carroll
 Louis D'Esposito
 Kevin Feige
 Jeremy Latcham
 Stan Lee
 Rachel O'Connor
 Amy Pascal
 Matt Tolmach
 Patricia Whitcher",133,7.4,517860,73.0,"1,414 user
577 critic
",USA,English,Sony Pictures Entertainment (SPE),"Peter Parker balances his life as an ordinary high school student in Queens with his superhero alter-ego Spider-Man, and finds himself on the trail of a new menace prowling the skies of New York City."
5,tt1396484,3481241089,It,Horror,2017,327481748,700381748,123403419,35000000.0,4103,8-Sep-17,R,119,4148,"Jaeden Martell
Jeremy Ray Taylor
Sophia Lillis
Finn Wolfhard
Chosen Jacobs",Andy Muschietti,"Chase Palmer
 Cary Joji Fukunaga
 Gary Dauberman
 Stephen King","Richard Brener
 Doug Davison
 Toby Emmerich
 Marty P. Ewing
 Seth Grahame-Smith
 Walter Hamada
 David Katzenberg
 Niija Kuykendall
 Roy Lee
 Dan Lin
 Barbara Muschietti
 Dave Neustadter
 Jon Silk",135,7.3,462276,69.0,"1,992 user
629 critic
","USA
Canada",English,Warner Bros.,"In the summer of 1989, a group of bullied kids band together to destroy a shape-shifting monster, which disguises itself as a clown and preys on the children of Derry, their small Maine town."
6,tt3501632,2959312385,Thor: Ragnarok,"Action
    
        Adventure
    
        Comedy
    
        Fantasy
    
        Sci-Fi",2017,315058289,853977126,122744989,180000000.0,4080,3-Nov-17,PG-13,424,4080,"Chris Hemsworth
Tom Hiddleston
Cate Blanchett
Idris Elba
Jeff Goldblum",Taika Waititi,"Eric Pearson
 Craig Kyle
 Christopher L. Yost
 Stan Lee
 Larry Lieber
 Jack Kirby
 Greg Pak
 Walter Simonson
 Carlo Pagulayan","Victoria Alonso
 Brian Chapek
 Louis D'Esposito
 Kevin Feige
 David J. Grant
 Thomas M. Hammel
 Stan Lee
 Brad Winderbaum",130,7.9,594214,74.0,"1,652 user
524 critic
","USA
Australia",English,Walt Disney Studios Motion Pictures,"Imprisoned on the planet Sakaar, Thor must race against time to return to Asgard and stop Ragnarök, the destruction of his world, at the hands of the powerful and ruthless villain Hela."
7,tt3469046,122652161,Despicable Me 3,"Adventure
    
        Animation
    
        Comedy
    
        Family
    
        Fantasy
    
        Sci-Fi",2017,264624300,1034799409,72434025,80000000.0,4529,30-Jun-17,PG,189,4535,"Steve Carell
Kristen Wiig
Trey Parker
Miranda Cosgrove
Dana Gaier","Kyle Balda
 Pierre Coffin
 Eric Guillon","Cinco Paul
 Ken Daurio","Janet Healy
 Brett Hoffman
 Christopher Meledandri
 Chris Renaud
 Robert Taylor",89,6.3,114682,49.0,"227 user
263 critic
","USA
France
Japan",English,Universal Pictures,"Gru meets his long-lost, charming, cheerful, and more successful twin brother Dru, who wants to team up with him for one last criminal heist."
8,tt3315342,3229320705,Logan,"Action
    
        Drama
    
        Sci-Fi
    
        Thriller",2017,226277068,619021436,88411916,97000000.0,4071,3-Mar-17,R,304,4071,"Hugh Jackman
Patrick Stewart
Dafne Keen
Boyd Holbrook
Stephen Merchant",James Mangold,"James Mangold
 Scott Frank
 James Mangold
 Michael Green
 John Romita Sr.
 Roy Thomas
 Len Wein
 Herb Trimpe
 Mark Millar
 Steven McNiven","Joseph M. Caracciolo Jr.
 Simon Kinberg
 Stan Lee
 James Mangold
 Josh McLaglen
 Hutch Parker
 Dana Robin
 Lauren Shuler Donner
 Kurt Williams",137,8.1,652574,77.0,"1,619 user
647 critic
",USA,English,Twentieth Century Fox,"In a future where mutants are nearly extinct, an elderly and weary Logan leads a quiet life. But when Laura, a mutant child pursued by scientists, comes to him for help, he must get her to safety."
9,tt4630562,1767212545,The Fate of the Furious,"Action
    
        Adventure
    
        Crime
    
        Thriller",2017,226008385,1236005118,98786705,250000000.0,4310,14-Apr-17,PG-13,262,4329,"Vin Diesel
Jason Statham
Dwayne Johnson
Michelle Rodriguez
Tyrese Gibson",F. Gary Gray,"Gary Scott Thompson
 Chris Morgan","Ricardo Del Río
 Vin Diesel
 Michael Fottrell
 Finni Johannsson
 Cliff Lanning
 Amanda Lewis
 Sharon Lopez
 Chris Morgan
 Neal H. Moritz
 Samantha Vincent",136,6.7,206044,56.0,"616 user
431 critic
","China
USA
Japan",English,Universal Pictures,"When a mysterious woman seduces Dominic Toretto into the world of terrorism and a betrayal of those closest to him, the crew face trials that will test them as never before."
10,tt0974015,1129088513,Justice League,"Action
    
        Adventure
    
        Fantasy
    
        Sci-Fi",2017,229024295,657924295,93842239,165000000.0,4051,17-Nov-17,PG-13,410,4051,"Ben Affleck
Henry Cavill
Amy Adams
Gal Gadot
Ezra Miller",Zack Snyder,"Jerry Siegel
 Joe Shuster
 Chris Terrio
 Zack Snyder
 Chris Terrio
 Joss Whedon
 Gardner Fox
 Bob Kane
 Bill Finger
 William Moulton Marston
 Jack Kirby","Ben Affleck
 Madison Ainley
 Jon Berg
 Wesley Coller
 Marianne Jenkins
 Finni Johannsson
 Geoff Johns
 Daniel S. Kaminsky
 Curt Kanemoto
 Benjamin Melniker
 Christopher Nolan
 Charles Roven
 Jim Rowe
 Deborah Snyder
 Chris Terrio
 Emma Thomas
 Michael E. Uslan
 Madison Weireter
 Andrea Wertheim
 Gregor Wilson",120,6.3,388324,45.0,"2,082 user
469 critic
","USA
Canada
UK",English,Warner Bros.,"Fueled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne enlists the help of his new-found ally, Diana Prince, to face an even greater enemy."
11,tt5013056,4118644225,Dunkirk,"Action
    
        Drama
    
        History
    
        Thriller
    
        War",2017,188045546,525245546,50513488,100000000.0,3720,21-Jul-17,PG-13,168,4014,"Fionn Whitehead
Damien Bonnard
Aneurin Barnard
Lee Armstrong
James Bloor",Christopher Nolan,Christopher Nolan,"John Bernard
 Erwin Godschalk
 Jake Myers
 Christopher Nolan
 Maarten Swart
 Emma Thomas
 Andy Thompson",106,7.8,560361,94.0,"2,474 user
630 critic
","UK
Netherlands
France
USA",English,Warner Bros.,"Allied soldiers from Belgium, the British Empire, and France are surrounded by the German Army and evacuated during a fierce battle in World War II."
12,tt2380307,3983050241,Coco,"Adventure
    
        Animation
    
        Family
    
        Fantasy
    
        Music
    
        Mystery",2017,210460015,807816196,50802605,29000000.0,3987,22-Nov-17,PG,1196,3987,"Anthony Gonzalez
Gael García Bernal
Benjamin Bratt
Alanna Ubach
Renee Victor","Lee Unkrich
 Adrian Molina","Lee Unkrich
 Jason Katz
 Matthew Aldrich
 Adrian Molina
 Adrian Molina
 Matthew Aldrich","Darla K. Anderson
 Mary Alice Drumm
 John Lasseter",105,8.4,390421,81.0,"1,185 user
412 critic
","USA
Mexico",English,Walt Disney Studios Motion Pictures,"Aspiring musician Miguel, confronted with his family's ancestral ban on music, enters the Land of the Dead to find his great-great-grandfather, a legendary singer."
13,tt4116284,660506113,The Lego Batman Movie,"Action
    
        Animation
    
        Comedy
    
        Family",2017,175750384,311950384,53003468,80000000.0,4088,10-Feb-17,PG,325,4088,"Will Arnett
Michael Cera
Rosario Dawson
Ralph Fiennes
Siri",Chris McKay,"Seth Grahame-Smith
 Chris McKenna
 Erik Sommers
 Jared Stern
 John Whittington
 Seth Grahame-Smith
 Bob Kane
 Bill Finger
 Jerry Siegel
 Joe Shuster
 William Moulton Marston
 Ole Kirk Christiansen
 Godtfred Kirk Christiansen
 Jens Nygaard Knudsen
 Harry G. Peter","Will Allegra
 Matthew Ashton
 Jon Burton
 Ryan Halprin
 Ryan Harris
 Roy Lee
 Bradford Lewis
 Dan Lin
 Phil Lord
 Brian Lynch
 Benjamin Melniker
 John Powers Middleton
 Christopher Miller
 Steven Mnuchin
 Amber Naismith
 Zareh Nalbandian
 Samantha Nisenboim
 Andrea McCarthy Paul
 Michael E. Uslan
 Jill Wilfert",104,7.3,131808,75.0,"339 user
400 critic
","USA
Denmark
Australia",English,Warner Bros.,"A cooler-than-ever Bruce Wayne must deal with the usual suspects as they plan to rule Gotham City, while discovering that he has accidentally adopted a teenage orphan who wishes to become his sidekick."
14,tt5052448,256280065,Get Out,"Horror
    
        Mystery
    
        Thriller",2017,176040665,255407969,33377060,4500000.0,2781,24-Feb-17,R,676,3143,"Daniel Kaluuya
Allison Williams
Catherine Keener
Bradley Whitford
Caleb Landry Jones",Jordan Peele,Jordan Peele,"Jason Blum
 Marcei A. Brown
 Phillip Dawe
 Gerard DiNardi
 Edward H. Hamm Jr.
 Raymond Mansfield
 Sean McKittrick
 Jordan Peele
 Shaun Redick
 Couper Samuelson
 Beatriz Sequeira
 Jason Sokoloff
 Jeanette Volturno",104,7.7,497194,85.0,"1,690 user
485 critic
","USA
Japan",English,Universal Pictures,"A young African-American visits his white girlfriend's parents for the weekend, where his simmering uneasiness about their reception of him eventually reaches a boiling point."
15,tt3874544,2789639681,The Boss Baby,"Adventure
    
        Animation
    
        Comedy
    
        Family
    
        Fantasy",2017,175003033,527965936,50198902,185000000.0,3773,31-Mar-17,PG,280,3829,"Alec Baldwin
Steve Buscemi
Jimmy Kimmel
Lisa Kudrow
Tobey Maguire",Tom McGrath,"Michael McCullers
 Marla Frazee","Rebecca Huntley
 Ramsey Ann Naito
 Jed Schlanger",97,6.3,109539,50.0,"247 user
190 critic
",USA,English,Twentieth Century Fox,"A suit-wearing, briefcase-carrying baby pairs up with his 7-year old brother to stop the dastardly plot of the CEO of Puppy Co."
16,tt1790809,1382778369,Pirates of the Caribbean: Dead Men Tell No Tales,"Action
    
        Adventure
    
        Fantasy",2017,172558876,794861794,62983253,230000000.0,4276,26-May-17,PG-13,220,4276,"Johnny Depp
Javier Bardem
Geoffrey Rush
Brenton Thwaites
Kaya Scodelario","Joachim Rønning
 Espen Sandberg","Jeff Nathanson
 Jeff Nathanson
 Terry Rossio
 Ted Elliott
 Terry Rossio
 Stuart Beattie
 Jay Wolpert","Jerry Bruckheimer
 Joseph M. Caracciolo Jr.
 Chad Oman
 Melissa Reid
 Terry Rossio
 Mike Stenson
 Brigham Taylor",129,6.5,266236,39.0,"671 user
415 critic
","USA
Australia
UK
Canada",English,Walt Disney Studios Motion Pictures,Captain Jack Sparrow is pursued by old rival Captain Salazar and a crew of deadly ghosts who have escaped from the Devil's Triangle. They're determined to kill every pirate at sea...notably Jack.
17,tt2283362,3095234049,Jumanji: Welcome to the Jungle,"Action
    
        Adventure
    
        Comedy
    
        Fantasy",2017,404515480,962077546,36169328,90000000.0,3765,20-Dec-17,PG-13,377,3849,"Dwayne Johnson
Kevin Hart
Jack Black
Karen Gillan
Rhys Darby",Jake Kasdan,"Chris McKenna
 Erik Sommers
 Scott Rosenberg
 Jeff Pinkner
 Chris McKenna
 Chris Van Allsburg
 Greg Taylor
 Chris Van Allsburg
 Jonathan Hensleigh
 Greg Taylor
 Jim Strain","Ted Field
 Dany Garcia
 Hiram Garcia
 David B. Householter
 Dwayne Johnson
 Jake Kasdan
 Melvin Mar
 William Teitler
 Matt Tolmach
 Mike Weber",119,6.9,322517,58.0,"917 user
312 critic
","USA
India
Canada
UK
Australia
Germany",English,Sony Pictures Entertainment (SPE),"Four teenagers are sucked into a magical video game, and the only way they can escape is to work together to finish the game."
18,tt3731562,710837761,Kong: Skull Island,"Action
    
        Adventure
    
        Fantasy
    
        Sci-Fi",2017,168052812,566652812,61025472,185000000.0,3846,10-Mar-17,PG-13,297,3846,"Tom Hiddleston
Samuel L. Jackson
Brie Larson
John C. Reilly
John Goodman",Jordan Vogt-Roberts,"Dan Gilroy
 Max Borenstein
 Derek Connolly
 John Gatins
 Merian C. Cooper
 Edgar Wallace","Debbi Bossi
 Edward Cheng
 Jennifer Conroy
 Alex Garcia
 Jon Jashni
 Eric McLeod
 Mary Parent
 Tom C. Peitzman
 Nicholas Simon
 Thomas Tull",118,6.6,273920,62.0,"987 user
594 critic
","USA
China",English,Warner Bros.,"After the Vietnam war, a team of scientists explores an uncharted island in the Pacific, venturing into the domain of the mighty Kong, and must fight to escape a primal Eden."
19,tt4846340,3749545473,Hidden Figures,"Biography
    
        Drama
    
        History",2017,169607287,235956898,515499,25000000.0,25,29-Jan-16,PG,376,3416,"Taraji P. Henson
Octavia Spencer
Janelle Monáe
Kevin Costner
Kirsten Dunst",Theodore Melfi,"Allison Schroeder
 Theodore Melfi
 Margot Lee Shetterly","Peter Chernin
 Jamal Daniel
 Donna Gigliotti
 Kevin Halloran
 Ivana Lombardi
 Theodore Melfi
 Kimberly Quinn
 Margot Lee Shetterly
 Jenno Topping
 Mimi Valdes
 Pharrell Williams
 Renee Witt",127,7.8,202487,74.0,"538 user
428 critic
",USA,English,Twentieth Century Fox,The story of a team of female African-American mathematicians who served a vital role in NASA during the early years of the U.S. space program.
20,tt3606752,2054981121,Cars 3,"Adventure
    
        Animation
    
        Comedy
    
        Family
    
        Sport",2017,152901115,383930656,53688680,144000000.0,4256,16-Jun-17,G,199,4256,"Owen Wilson
Cristela Alonzo
Chris Cooper
Nathan Fillion
Larry the Cable Guy",Brian Fee,"Brian Fee
 Ben Queen
 Eyal Podell
 Jonathon E. Stewart
 Kiel Murray
 Bob Peterson
 Mike Rich","John Lasseter
 Kevin Reher
 Andrea Warren",102,6.7,77600,59.0,"359 user
276 critic
",USA,English,Walt Disney Studios Motion Pictures,Lightning McQueen sets out to prove to a new generation of racers that he's still the best race car in the world.
21,tt3450958,1782744577,War for the Planet of the Apes,"Action
    
        Adventure
    
        Drama
    
        Sci-Fi
    
        Thriller",2017,146880162,490719763,56262929,150000000.0,4022,14-Jul-17,PG-13,175,4100,"Andy Serkis
Woody Harrelson
Steve Zahn
Karin Konoval
Amiah Miller",Matt Reeves,"Mark Bomback
 Matt Reeves
 Rick Jaffa
 Amanda Silver
 Pierre Boulle","Mark Bomback
 Peter Chernin
 Dylan Clark
 Rick Jaffa
 Mary McLaglen
 Amanda Silver
 Ryan Stafford
 Jenno Topping",140,7.4,229100,82.0,"907 user
471 critic
","USA
Canada
New Zealand",English,Twentieth Century Fox,"After the apes suffer unimaginable losses, Caesar wrestles with his darker instincts and begins his own mythic quest to avenge his kind."
22,tt4972582,1300006401,Split,"Horror
    
        Thriller",2017,138291365,278454358,40010975,9000000.0,3038,20-Jan-17,PG-13,346,3373,"James McAvoy
Anya Taylor-Joy
Betty Buckley
Haley Lu Richardson
Jessica Sula",M. Night Shyamalan,M. Night Shyamalan,"Marc Bienstock
 Jason Blum
 Dom Catanzarite
 Kevin Scott Frakes
 Buddy Patrick
 Ashwin Rajan
 Steven Schneider
 M. Night Shyamalan",117,7.3,429413,62.0,"1,037 user
565 critic
","USA
Japan",English,Universal Pictures,Three girls are kidnapped by a man with a diagnosed 23 distinct personalities. They must try to escape before the apparent emergence of a frightful new 24th.
23,tt3371366,3313272321,Transformers: The Last Knight,"Action
    
        Adventure
    
        Sci-Fi",2017,130168683,605425157,44680073,217000000.0,4069,21-Jun-17,PG-13,194,4132,"Mark Wahlberg
Anthony Hopkins
Josh Duhamel
Laura Haddock
Santiago Cabrera",Michael Bay,"Art Marcum
 Matt Holloway
 Ken Nolan
 Akiva Goldsman
 Art Marcum
 Matt Holloway
 Ken Nolan","Michael Bay
 Ian Bryce
 Matthew Cohan
 Tom DeSanto
 Lorenzo di Bonaventura
 Brian Goldner
 Daren Hicks
 K.C. Hodenfield
 Jonathan Hook
 Harry Humphries
 Michael Kase
 Don Murphy
 Steven Spielberg
 Mark Vahradian",154,5.2,136365,27.0,"887 user
296 critic
","USA
China
Canada",English,Paramount Pictures,"A deadly threat from Earth's history reappears and a hunt for a lost artifact takes place between Autobots and Decepticons, while Optimus Prime encounters his creator in space."
24,tt3748528,2557707777,Rogue One: A Star Wars Story,"Action
    
        Adventure
    
        Sci-Fi",2017,532177324,1056057273,155081681,200000000.0,4157,16-Dec-16,PG-13,381,4157,"Felicity Jones
Diego Luna
Alan Tudyk
Donnie Yen
Wen Jiang",Gareth Edwards,"Chris Weitz
 Tony Gilroy
 John Knoll
 Gary Whitta
 George Lucas","Leifur B. Dagfinnsson
 Simon Emanuel
 Kiri Hart
 Toby Hefferman
 Finni Johannsson
 Kathleen Kennedy
 John Knoll
 Jason D. McGatlin
 Allison Shearmur
 John Swartz
 Susan Towner",133,7.8,559652,65.0,"1,840 user
714 critic
",USA,English,Walt Disney Studios Motion Pictures,The daughter of an Imperial scientist joins the Rebel Alliance in a risky move to steal the plans for the Death Star.
25,tt2543472,1719567873,Wonder,"Drama
    
        Family",2017,132422809,305937718,27547866,73000000.0,3096,17-Nov-17,PG,410,3519,"Jacob Tremblay
Owen Wilson
Izabela Vidovic
Julia Roberts
Mark Dozlaw",Stephen Chbosky,"Stephen Chbosky
 Steve Conrad
 Jack Thorne
 R.J. Palacio","Michael Beugg
 Dan Clarke
 Jeffrey Harlacker
 David Hoberman
 Robert Kessel
 Todd Lieberman
 Qiuyun Long
 R.J. Palacio
 Bo Shen
 Jeff Skoll
 Alexander Young
 Shixing Zhou",113,8.0,143790,66.0,"512 user
236 critic
","USA
Hong Kong
Canada",English,Lionsgate,"Based on the New York Times bestseller, this movie tells the incredibly inspiring and heartwarming story of August Pullman, a boy with facial differences who enters the fifth grade, attending a mainstream elementary school for the first time."
26,tt3783958,241141249,La La Land,"Comedy
    
        Drama
    
        Music
    
        Musical
    
        Romance",2017,151101803,447407695,881104,30000000.0,5,24-Jun-16,PG-13,388,3236,"Ryan Gosling
Emma Stone
Amiee Conn
Terry Walters
Thom Shelton",Damien Chazelle,Damien Chazelle,"Fred Berger
 Michael Beugg
 Gary Gilbert
 Jeffrey Harlacker
 Jordan Horowitz
 Mike Jackson
 John Legend
 Qiuyun Long
 Thad Luckinbill
 Trent Luckinbill
 Jasmine McGlade
 Marc Platt
 Bo Shen
 Molly Smith
 Ty Stiklorius
 Shixing Zhou",128,8.0,510210,94.0,"1,892 user
702 critic
","USA
Hong Kong",English,Lionsgate,"While navigating their careers in Los Angeles, a pianist and an actress fall in love while attempting to reconcile their aspirations for the future."
27,tt3470600,2103150081,Sing,"Animation
    
        Comedy
    
        Family
    
        Musical",2017,270395425,634151679,35258145,75000000.0,4022,21-Dec-16,PG,376,4029,"Matthew McConaughey
Reese Witherspoon
Seth MacFarlane
Scarlett Johansson
John C. Reilly","Garth Jennings
 Christophe Lourdelet",Garth Jennings,"Janet Healy
 Brett Hoffman
 Igor Khait
 Christopher Meledandri
 Robert Taylor",108,7.1,135022,59.0,"288 user
238 critic
","USA
Japan
France",English,Universal Pictures,"In a city of humanoid animals, a hustling theater impresario's attempt to save his theater with a singing competition becomes grander than he anticipates even as its finalists find that their lives will never be the same."
28,tt3564472,360613377,Girls Trip,"Adventure
    
        Comedy
    
        Drama",2017,115171585,140552359,31201920,19000000.0,2591,21-Jul-17,R,164,2648,"Regina Hall
Queen Latifah
Jada Pinkett Smith
Tiffany Haddish
Larenz Tate",Malcolm D. Lee,"Erica Rivinoja
 Kenya Barris
 Tracy Oliver
 Kenya Barris
 Tracy Oliver","Shayla Cowan
 Preston L. Holmes
 Malcolm D. Lee
 James Lopez
 Will Packer",122,6.2,34557,71.0,"228 user
131 critic
","USA
Canada",English,Universal Pictures,"When four lifelong friends travel to New Orleans for the annual Essence Festival, sisterhoods are rekindled, wild sides are rediscovered, and there's enough dancing, drinking, brawling and romancing to make the Big Easy blush."
29,tt4465564,3997271553,Fifty Shades Darker,"Drama
    
        Romance",2017,114581250,381545846,46607250,55000000.0,3710,10-Feb-17,R,325,3714,"Dakota Johnson
Jamie Dornan
Eric Johnson
Eloise Mumford
Bella Heathcote",James Foley,"Niall Leonard
 E.L. James","Dana Brunetti
 Michael De Luca
 E.L. James
 Marcus Viscidi",118,4.6,92536,33.0,"318 user
246 critic
","USA
China
Japan",English,Universal Pictures,"While Christian wrestles with his inner demons, Anastasia must confront the anger and envy of the women who came before her."
30,tt3890160,1165854209,Baby Driver,"Action
    
        Crime
    
        Drama
    
        Music
    
        Thriller",2017,107825862,226945087,20553320,34000000.0,3226,28-Jun-17,R,187,3226,"Ansel Elgort
Jon Bernthal
Jon Hamm
Eiza González
Micah Howard",Edgar Wright,Edgar Wright,"Tim Bevan
 James Biddle
 Liza Chasin
 Eric Fellner
 Adam Merims
 Nira Park
 Rachael Prior
 Leo Thompson
 Edgar Wright
 Michelle Wright",113,7.6,443201,86.0,"1,158 user
590 critic
","UK
USA",English,TriStar Pictures,"After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail."
31,tt5140878,2541716993,Annabelle: Creation,"Horror
    
        Mystery
    
        Thriller",2017,102092201,306515884,35006404,15000000.0,3502,11-Aug-17,R,143,3565,"Anthony LaPaglia
Samara Lee
Miranda Otto
Brad Greenquist
Lulu Wilson",David F. Sandberg,"Gary Dauberman
 Gary Dauberman","Richard Brener
 Michael Clear
 Walter Hamada
 Dave Neustadter
 Hans Ritter
 Peter Safran
 James Wan",109,6.5,113423,62.0,"436 user
289 critic
",USA,English,Warner Bros.,"Twelve years after the tragic death of their little girl, a doll-maker and his wife welcome a nun and several girls from a shuttered orphanage into their home, where they become the target of the doll-maker's possessed creation, Annabelle."
32,tt5657846,34305,Daddy's Home 2,Comedy,2017,104029443,180613180,29651193,69000000.0,3575,10-Nov-17,PG-13,417,3575,"Will Ferrell
Mark Wahlberg
Mel Gibson
John Lithgow
Linda Cardellini",Sean Anders,"Sean Anders
 John Morris
 Brian Burns","Molly Allen
 Sean Anders
 Will Ferrell
 Chris Henchy
 Stephen Levinson
 Adam McKay
 Kevin J. Messick
 John Morris
 Mark Wahlberg",100,6.0,63113,30.0,"244 user
145 critic
",USA,English,Paramount Pictures,"Having finally gotten used to each other's existence, Brad and Dusty must now deal with their intrusive fathers during the holidays."
33,tt3402236,2407302657,Murder on the Orient Express,"Crime
    
        Drama
    
        Mystery",2017,102826543,352789811,28681472,55000000.0,3341,10-Nov-17,PG-13,417,3354,"Paapa Essiedu
Yassine Zeroual
Asan N'Jie
Michael Rouse
Kenneth Branagh",Kenneth Branagh,"Michael Green
 Agatha Christie","Winston Azzopardi
 Kenneth Branagh
 Jérémie Chevret
 Pip Gillings
 Mark Gordon
 Judy Hofflund
 Matthew Jenkins
 Simon Kinberg
 Dillon Kivo
 William Moseley
 James Prichard
 Michael Schaefer
 Ridley Scott
 Aditya Sood
 Hilary Strong",114,6.5,214999,52.0,"959 user
418 critic
","Malta
USA",English,Twentieth Century Fox,"When a murder occurs on the train on which he's travelling, celebrated detective Hercule Poirot is recruited to solve the case."
34,tt4649466,1434224129,Kingsman: The Golden Circle,"Action
    
        Adventure
    
        Comedy
    
        Crime
    
        Thriller",2017,100234838,410902662,39023010,104000000.0,4003,22-Sep-17,R,466,4038,"Taron Egerton
Edward Holcroft
Gordon Alexander
Mark Strong
Hanna Alström",Matthew Vaughn,"Jane Goldman
 Matthew Vaughn
 Mark Millar
 Dave Gibbons","Adam Bohling
 Dave Gibbons
 Darren Goldberg
 Jane Goldman
 Pierre Lagrange
 Gianluca Leurini
 Stephen Marks
 Mark Millar
 David Reid
 Claudia Schiffer
 Matthew Vaughn",141,6.7,275199,44.0,"723 user
368 critic
","UK
USA",English,Twentieth Century Fox,"After the Kingsman's headquarters are destroyed and the world is held hostage, an allied spy organisation in the United States is discovered. These two elite secret organisations must band together to defeat a common enemy."
