,Worldwide Gross ($)
5040,251541.0
5041,358928.0
5042,248370.0
5043,511132.0
5044,1240663.0
5045,29721916.0
5046,413844.0
5047,238558.0
5048,237708.0
5049,233865.0
5050,228153.0
5051,363307.0
5052,218563.0
5053,102205175.0
5054,678150.0
5055,36796816.0
5056,9027600.0
5057,212034.0
5058,21205329.0
5059,226006.0
5060,214669.0
5061,1040689.0
5062,28645448.0
5063,182799.0
5064,201890.0
5065,213858.0
5066,191678.0
5067,223301.0
5068,2015002.0
5069,175232.0
5070,665617.0
5071,19496308.0
5072,311470.0
5073,200229.0
5074,168738.0
5075,1000474.0
5076,1328233.0
5077,416389.0
5078,680351.0
5079,482209.0
5080,554706.0
5081,1092277.0
5082,198239.0
5083,368372.0
5084,2432640.0
5085,7162617.0
5086,147780.0
5087,307592427.0
5088,145524.0
5089,144550.0
5090,272842.0
5091,151802.0
5092,4282973.0
5093,133006.0
5094,132369.0
5095,1463727.0
5096,1493067.0
5097,228225.0
5098,1944392.0
5099,125227.0
5100,701575.0
5101,7731410.0
5102,46263237.0
5103,9484714.0
5104,212471.0
5105,113435.0
5106,113278.0
5107,10017316.0
5108,110289.0
5109,29949252.0
5110,4925446.0
5111,9029150.0
5112,18307490.0
5113,135168.0
5114,162445.0
5115,108846.0
5116,95721320.0
5117,189105.0
5118,97727.0
5119,2602256.0
5120,9476194.0
5121,184025.0
5122,94178.0
5123,599537.0
5124,7704369.0
5125,98468.0
5126,19015346.0
5127,11383493.0
5128,90878.0
5129,96524.0
5130,89029.0
5131,35669017.0
5132,5497176.0
5133,84147.0
5134,12851540.0
5135,3979536.0
5136,1370772.0
5137,78301.0
5138,204464.0
5139,73236.0
5140,73121.0
5141,69787.0
5142,74909.0
5143,68883.0
5144,68485.0
5145,65424.0
5146,1350426.0
5147,62398.0
5148,122211.0
5149,61406.0
5150,5011560.0
5151,64889.0
5152,59299.0
5153,57962.0
5154,11277905.0
5155,2610794.0
5156,22757764.0
5157,9559524.0
5158,781039.0
5159,195081.0
5160,71174.0
5161,2632092.0
5162,51499.0
5163,74714.0
5164,128986.0
5165,48499.0
5166,1156847.0
5167,6547983.0
5168,47627.0
5169,26289378.0
5170,59912.0
5171,47965.0
5172,46041.0
5173,44511.0
5174,60078.0
5175,209715.0
5176,44156.0
5177,8855737.0
5178,43682.0
5179,45926.0
5180,152178.0
5181,41562.0
5182,41072.0
5183,40081.0
5184,4410339.0
5185,37849.0
5186,46838.0
5187,895944.0
5188,86616.0
5189,3593480.0
5190,50022.0
5191,35312.0
5192,34630.0
5193,35195.0
5194,34588.0
5195,34117.0
5196,943029.0
5197,33211.0
5198,33150.0
5199,1205598.0
5200,33109.0
5201,31399.0
5202,31100.0
5203,55668.0
5204,30247.0
5205,30414.0
5206,429159.0
5207,41913.0
5208,29736.0
5209,31551.0
5210,29258.0
5211,56165.0
5212,397783.0
5213,36036.0
5214,73585.0
5215,26950.0
5216,27959.0
5217,27836.0
5218,8737458.0
5219,61249.0
5220,38002.0
5221,27739.0
5222,321768.0
5223,26080.0
5224,27151.0
5225,34649.0
5226,56218.0
5227,32494.0
5228,24749.0
5229,24662.0
5230,24863.0
5231,24248.0
5232,23918.0
5233,23562.0
5234,23136.0
5235,23116.0
5236,23078.0
5237,112357.0
5238,2130866.0
5239,508169.0
5240,22381.0
5241,28631.0
5242,25015.0
5243,36586.0
5244,21877.0
5245,121020.0
5246,22553.0
5247,21135.0
5248,21106.0
5249,21031.0
5250,653866.0
5251,20907.0
5252,20762.0
5253,38348.0
5254,2269892.0
5255,176288.0
5256,6303792.0
5257,20102.0
5258,19856.0
5259,19698.0
5260,19120.0
5261,15305.0
5262,28430.0
5263,18579.0
5264,18489.0
5265,20437.0
5266,87728.0
5267,19390.0
5268,17844.0
5269,17740.0
5270,17688.0
5271,153283.0
5272,17181.0
5273,61018.0
5274,16783.0
5275,16611.0
5276,16544.0
5277,16405.0
5278,16172.0
5279,17595.0
5280,17778.0
5281,213043.0
5282,18295.0
5283,15088.0
5284,921242.0
5285,14807.0
5286,44921.0
5287,14475.0
5288,39966092.0
5289,10472180.0
5290,2114260.0
5291,13707.0
5292,1728251.0
5293,13666.0
5294,17274695.0
5295,15920.0
5296,5104991.0
5297,52366.0
5298,12897.0
5299,21349.0
5300,13194.0
5301,12795.0
5302,12273.0
5303,14637.0
5304,12668.0
5305,50451.0
5306,98280.0
5307,12408.0
5308,456271.0
5309,11925.0
5310,14725.0
5311,21675.0
5312,38774.0
5313,11400.0
5314,24024444.0
5315,11314.0
5316,90849.0
5317,24959.0
5318,13498.0
5319,11043.0
5320,12847.0
5321,25269.0
5322,10626.0
5323,10495.0
5324,10233.0
5325,10042.0
5326,9757.0
5327,14331.0
5328,9129.0
5329,9110.0
5330,10298.0
5331,8700.0
5332,265495.0
5333,8528.0
5334,15130912.0
5335,9104.0
5336,8438.0
5337,8325.0
5338,8302.0
5339,8290.0
5340,8109.0
5341,7876.0
5342,7856.0
5343,9650552.0
5344,7706.0
5345,7553.0
5346,7519.0
5347,7347.0
5348,7285.0
5349,7103.0
5350,6912.0
5351,6660.0
5352,157267.0
5353,6634.0
5354,6542.0
5355,11222.0
5356,6461.0
5357,12944.0
5358,1864605.0
5359,6253.0
5360,6230.0
5361,6112.0
5362,6067.0
5363,16397.0
5364,20285.0
5365,5975.0
5366,5937.0
5367,35704046.0
5368,20554.0
5369,7095.0
5370,346729.0
5371,517197.0
5372,1366879.0
5373,5631.0
5374,2242471.0
5375,1528185.0
5376,5510.0
5377,5472.0
5378,74341.0
5379,1505434.0
5380,4934.0
5381,9384.0
5382,4701.0
5383,4663.0
5384,4661.0
5385,11603.0
5386,4650.0
5387,4550.0
5388,73270.0
5389,4489.0
5390,4468.0
5391,4392.0
5392,5088.0
5393,4252.0
5394,86822.0
5395,4153.0
5396,5623134.0
5397,3982.0
5398,3981.0
5399,4373.0
5400,3774.0
5401,491294.0
5402,3540.0
5403,3497.0
5404,3482.0
5405,3423.0
5406,3352.0
5407,3351.0
5408,546584.0
5409,3259.0
5410,3742.0
5411,118451.0
5412,2923.0
5413,2900.0
5414,1995045.0
5415,2739.0
5416,2684.0
5417,2640.0
5418,2583.0
5419,60752.0
5420,2537.0
5421,1679952.0
5422,2255.0
5423,4770.0
5424,2208.0
5425,2077.0
5426,18459.0
5427,18340.0
5428,1940.0
5429,1788.0
5430,35842.0
5431,61250.0
5432,1410.0
5433,143121.0
5434,5269.0
5435,1172.0
5436,318123.0
5437,976.0
5438,880.0
5439,9103.0
5440,8481997.0
5441,8750678.0
5442,8171.0
5443,3945729.0
5444,1346913161.0
5445,2048359754.0
5446,1242805359.0
5447,1308467944.0
5448,734546611.0
5449,511595957.0
5450,791115104.0
5451,622674139.0
5452,392924807.0
5453,856085151.0
5454,436188866.0
5455,1148461807.0
5456,903655259.0
5457,340939361.0
5458,529323962.0
5459,238532921.0
5460,528583774.0
5461,255485178.0
5462,654855901.0
5463,530243742.0
5464,297718711.0
5465,582890172.0
5466,395044706.0
5467,365550119.0
5468,351266433.0
5469,214215889.0
5470,375540831.0
5471,349537494.0
5472,190400157.0
5473,428028233.0
5474,132675864.0
5475,371985018.0
5476,197744377.0
5477,86086881.0
5478,214040103.0
5479,103105878.0
5480,467989645.0
5481,137056262.0
5482,117679066.0
5483,104438188.0
5484,131457147.0
5485,304868961.0
5486,167885588.0
5487,120556201.0
5488,174804407.0
5489,94017294.0
5490,290930148.0
5491,274650803.0
5492,288175335.0
5493,78130625.0
5494,173961069.0
5495,97644617.0
5496,65859911.0
5497,160542134.0
5498,91244913.0
5499,75837743.0
5500,94539426.0
5501,93400823.0
5502,151572634.0
5503,51411620.0
5504,93320380.0
5505,67450815.0
5506,80509622.0
5507,105697415.0
5508,80200936.0
5509,46403669.0
5510,90497778.0
5511,46664414.0
5512,75984700.0
5513,95330493.0
5514,227978523.0
5515,66316289.0
5516,119942387.0
5517,57076286.0
5518,66308758.0
5519,98203196.0
5520,53918723.0
5521,49562710.0
5522,75320680.0
5523,43070915.0
5524,321752656.0
5525,64241499.0
5526,33705333.0
5527,59945012.0
5528,86489031.0
5529,31626386.0
5530,51738549.0
5531,52090236.0
5532,34934009.0
5533,75462037.0
5534,44019588.0
5535,31039126.0
5536,25957482.0
5537,72282227.0
5538,22844741.0
5539,41657844.0
5540,40466970.0
5541,21753365.0
5542,27506452.0
5543,20780685.0
5544,76073488.0
5545,39156854.0
5546,31882724.0
5547,17612099.0
5548,25915966.0
5549,18170707.0
5550,18263470.0
5551,16376066.0
5552,95918706.0
5553,31672678.0
5554,83672673.0
5555,35164920.0
5556,43016528.0
5557,14441292.0
5558,14347433.0
5559,41142379.0
5560,13448497.0
5561,16593554.0
5562,22991060.0
5563,29318861.0
5564,17860397.0
5565,18159691.0
5566,10230620.0
5567,46712809.0
5568,27365467.0
5569,15636462.0
5570,9515914.0
5571,16024987.0
5572,13061491.0
5573,54622814.0
5574,19978189.0
5575,24646055.0
5576,20433798.0
5577,76693052.0
5578,14293601.0
5579,16636604.0
5580,12442161.0
5581,9303022.0
5582,6842356.0
5583,11853081.0
5584,13313581.0
5585,8467697.0
5586,6674168.0
5587,6216897.0
5588,32517248.0
5589,10421847.0
5590,7682928.0
5591,51247568.0
5592,5885881.0
5593,7635778.0
5594,21022724.0
5595,7414178.0
5596,10313019.0
5597,14273033.0
5598,5103663.0
5599,7509436.0
5600,11001627.0
5601,4873825.0
5602,158970776.0
5603,6412349.0
5604,5006989.0
5605,20347513.0
5606,14134723.0
5607,7997774.0
5608,4932694.0
5609,3679893.0
5610,3589633.0
5611,3511123.0
5612,8003180.0
5613,3862498.0
5614,4511157.0
5615,4623836.0
5616,8771432.0
5617,4084582.0
5618,36945969.0
5619,13143056.0
5620,3187255.0
5621,4605123.0
5622,4080073.0
5623,2848233.0
5624,11021794.0
5625,3276257.0
5626,9360514.0
5627,7942093.0
5628,3434963.0
5629,41978431.0
5630,2417165.0
5631,2342264.0
5632,10060903.0
5633,20596567.0
5634,51329025.0
5635,4110928.0
5636,2260946.0
5637,3473616.0
5638,3702353.0
5639,8608385.0
5640,2584988.0
5641,3242235.0
5642,544185156.0
5643,1982588.0
5644,10134204.0
5645,11235662.0
5646,1807117.0
5647,1764201.0
5648,6817391.0
5649,38673750.0
5650,29045020.0
5651,3915207.0
5652,1595902.0
5653,12055868.0
5654,579330426.0
5655,39570044.0
5656,4241656.0
5657,1519321.0
5658,15775555.0
5659,2999134.0
5660,12165890.0
5661,16758596.0
5662,33139063.0
5663,1302949.0
5664,2739246.0
5665,1820461.0
5666,1747259.0
5667,3493043.0
5668,67999335.0
5669,1523052.0
5670,2869237.0
5671,1827688.0
5672,1271572.0
5673,2251795.0
5674,97962238.0
5675,1195758.0
5676,62475342.0
5677,70186029.0
5678,1166858.0
5679,2443584.0
5680,27083857.0
5681,1115018.0
5682,7807916.0
5683,1036956.0
5684,18412196.0
5685,1332900.0
5686,1023233.0
5687,36075317.0
5688,1010657.0
5689,2031135.0
5690,3321367.0
5691,3601603.0
5692,993336.0
5693,1273261.0
5694,1362536.0
5695,4047917.0
5696,1442013.0
5697,928298.0
5698,918127.0
5699,1474577.0
5700,13999297.0
5701,4192590.0
5702,1287568.0
5703,3181152.0
5704,865551.0
5705,839554.0
5706,981489.0
5707,928265.0
5708,1744071.0
5709,14751915.0
5710,23740788.0
5711,2177678.0
5712,5597950.0
5713,136796719.0
5714,3335913.0
5715,731018.0
5716,953953.0
5717,1824902.0
5718,28756961.0
5719,707875.0
5720,361682618.0
5721,704955.0
5722,755977.0
5723,695130.0
5724,1439539.0
5725,671198.0
5726,198326350.0
5727,658982.0
5728,653072.0
5729,844786.0
5730,626318.0
5731,619597.0
5732,1356159.0
5733,624392.0
5734,704968.0
5735,605764.0
5736,603320.0
5737,600554.0
5738,7578085.0
5739,592832.0
5740,763688.0
5741,1016545.0
5742,316103.0
5743,3925992.0
5744,563718.0
5745,1301103.0
5746,118153135.0
5747,17696794.0
5748,540707.0
5749,673523.0
5750,25672406.0
5751,557541.0
5752,516962.0
5753,516130.0
5754,511350.0
5755,620525.0
5756,38844509.0
5757,510967.0
5758,576805.0
5759,41509280.0
5760,2621992.0
5761,464483.0
5762,1677835.0
5763,461689.0
5764,458000.0
5765,8431194.0
5766,450594.0
5767,443059.0
5768,434008.0
5769,417783.0
5770,422760.0
5771,10898998.0
5772,3878208.0
5773,404524.0
5774,403852.0
5775,434743.0
5776,454550.0
5777,452372.0
5778,398670.0
5779,397887.0
5780,397157.0
5781,425152.0
5782,6579645.0
5783,377334.0
5784,600145.0
5785,632394.0
5786,374238.0
5787,372405.0
5788,39047153.0
5789,2129889.0
5790,720480.0
5791,380030.0
5792,347468.0
5793,335697.0
5794,334983.0
5795,333388.0
5796,26055222.0
5797,380553.0
5798,323928.0
5799,325235.0
5800,313088.0
5801,307686.0
5802,323235.0
5803,304482.0
5804,302681.0
5805,299645.0
5806,290498.0
5807,47046281.0
5808,430393.0
5809,47287851.0
5810,285169.0
5811,282429.0
5812,277338.0
5813,910269.0
5814,956425.0
5815,264629.0
5816,90040771.0
5817,260534.0
5818,533579.0
5819,273601.0
5820,258618.0
5821,258507.0
5822,11625884.0
5823,487420.0
5824,290064.0
5825,635869.0
5826,245006.0
5827,238379.0
5828,287709.0
5829,237411.0
5830,287307.0
5831,4630718.0
5832,233585.0
5833,231434.0
5834,3430165.0
5835,469489.0
5836,461724.0
5837,220948.0
5838,4812371.0
5839,219342.0
5840,217932.0
5841,217812.0
5842,263277.0
5843,215295.0
5844,208351.0
5845,208100.0
5846,4598051.0
5847,27694043.0
5848,202788.0
5849,202217.0
5850,489692.0
5851,200340.0
5852,3389322.0
5853,199963.0
5854,197142.0
5855,17422935.0
5856,262286.0
5857,227062.0
5858,187946.0
5859,115084576.0
5860,57628292.0
5861,1983149.0
5862,187320.0
5863,1963575.0
5864,197309.0
5865,1142561.0
5866,185082.0
5867,536525.0
5868,11834622.0
5869,24243825.0
5870,223720.0
5871,4167608.0
5872,175922.0
5873,174251.0
5874,219619.0
5875,171177.0
5876,170113.0
5877,12627729.0
5878,167991.0
5879,12359573.0
5880,5012423.0
5881,166763.0
5882,195517.0
5883,166018.0
5884,970809.0
5885,160381.0
5886,338596.0
5887,20296042.0
5888,151983.0
5889,153993.0
5890,4131358.0
5891,154190.0
5892,762284.0
5893,147423.0
5894,2613377.0
5895,144738.0
5896,10397408.0
5897,141524.0
5898,131200.0
5899,129730.0
5900,129498.0
5901,129393.0
5902,139550.0
5903,127281.0
5904,27890108.0
5905,4870373.0
5906,358048.0
5907,124573.0
5908,5580940.0
5909,121688.0
5910,128602.0
5911,130319.0
5912,37013733.0
5913,125807.0
5914,117470.0
5915,962850.0
5916,117162.0
5917,64417003.0
5918,123830.0
5919,21041950.0
5920,135684.0
5921,114603.0
5922,113956.0
5923,124707.0
5924,112552.0
5925,112191.0
5926,112007.0
5927,268644.0
5928,7796112.0
5929,15229193.0
5930,161253.0
5931,1196669.0
5932,2096600.0
5933,107057.0
5934,107940.0
5935,105271.0
5936,1847693.0
5937,1649863.0
5938,18603476.0
5939,2980982.0
5940,417669.0
5941,3075562.0
5942,938055.0
5943,102021.0
5944,11845347.0
5945,100335.0
5946,112828.0
5947,99488.0
5948,106136.0
5949,8974547.0
5950,96690.0
5951,5604680.0
5952,10733326.0
5953,93409.0
5954,98408.0
5955,91000.0
5956,114289.0
5957,89988.0
5958,18491089.0
5959,89332.0
5960,13411936.0
5961,342391.0
5962,87639.0
5963,144446.0
5964,10373129.0
5965,22029250.0
5966,385733.0
5967,24420923.0
5968,3790303.0
5969,998079.0
5970,191980.0
5971,122833.0
5972,82698.0
5973,1332204.0
5974,90751.0
5975,92000.0
5976,79887.0
5977,504003.0
5978,9899017.0
5979,78676.0
5980,182415.0
5981,2842040.0
5982,76056.0
5983,140981.0
5984,75506.0
5985,25375866.0
5986,349886.0
5987,74711.0
5988,73885.0
5989,176933.0
5990,608209.0
5991,83558.0
5992,938766.0
5993,256952.0
5994,35351623.0
5995,70421.0
5996,70045.0
5997,77110.0
5998,2911800.0
5999,68492.0
6000,128269.0
6001,944991.0
6002,67415.0
6003,67136.0
6004,69542.0
6005,66789.0
6006,86451.0
6007,15702302.0
6008,726454.0
6009,62734.0
6010,61271.0
6011,60607.0
6012,74821.0
6013,59329.0
6014,59114.0
6015,386856.0
6016,60784.0
6017,58090.0
6018,58177.0
6019,80912.0
6020,2073063.0
6021,64596.0
6022,334723.0
6023,57345.0
6024,3876874.0
6025,55092.0
6026,54916.0
6027,54324.0
6028,53074.0
6029,186078.0
6030,382119.0
6031,448829.0
6032,51743.0
6033,51713.0
6034,182462.0
6035,50264.0
6036,49381.0
6037,49045.0
6038,48650.0
6039,47526.0
6040,49997.0
6041,400026.0
6042,67743.0
6043,2413672.0
6044,2191131.0
6045,44002.0
6046,43766.0
6047,73122.0
6048,2097362.0
6049,42812.0
6050,104808.0
6051,41888.0
6052,155215.0
6053,40099.0
6054,44069.0
6055,55168.0
6056,38399.0
6057,38034.0
6058,37788.0
6059,19129015.0
6060,37516.0
6061,112282.0
6062,10265819.0
6063,3322479.0
6064,37058.0
6065,64742.0
6066,36613.0
6067,38510.0
6068,36089.0
6069,35821.0
6070,9399067.0
6071,35757.0
6072,36506.0
6073,37045.0
6074,34366.0
6075,33953.0
6076,107368.0
6077,32608.0
6078,44045.0
6079,32140.0
6080,31970.0
6081,35714.0
6082,31031.0
6083,30209.0
6084,205350.0
6085,18490.0
6086,29647.0
6087,306205.0
6088,29335.0
6089,28556.0
6090,3562793.0
6091,40145.0
6092,28013.0
6093,27961.0
6094,58597.0
6095,27723.0
6096,323776.0
6097,26566.0
6098,40382.0
6099,26123.0
6100,26019.0
6101,26002.0
6102,38223.0
6103,24844.0
6104,166022.0
6105,3716820.0
6106,2195706.0
6107,23833.0
6108,1377748.0
6109,25091.0
6110,23922.0
6111,12908032.0
6112,22293.0
6113,23127.0
6114,22189.0
6115,1000056.0
6116,17535962.0
6117,21786.0
6118,111197.0
6119,21589.0
6120,73383.0
6121,21197.0
6122,21108.0
6123,20940.0
6124,20765.0
6125,153895.0
6126,20549.0
6127,20449.0
6128,20208.0
6129,158646.0
6130,20052.0
6131,19987.0
6132,19919.0
6133,19862.0
6134,20657.0
6135,19128.0
6136,19084.0
6137,22537.0
6138,18644.0
6139,778142.0
6140,2569927.0
6141,18527.0
6142,505769.0
6143,18399.0
6144,26331.0
6145,17813.0
6146,18130.0
6147,17527.0
6148,17325.0
6149,17252.0
6150,207533.0
6151,40581.0
6152,16572.0
6153,15623.0
6154,15586.0
6155,15552.0
6156,15241.0
6157,14905.0
6158,106379.0
6159,958883.0
6160,14410.0
6161,15334.0
6162,16172.0
6163,14030.0
6164,390881.0
6165,13926.0
6166,61271.0
6167,13793.0
6168,35423.0
6169,73988.0
6170,1278065.0
6171,13210.0
6172,12965.0
6173,112071.0
6174,278982.0
6175,12609.0
6176,12554.0
6177,12368.0
6178,138844.0
6179,2140190.0
6180,12119.0
6181,7362730.0
6182,90328.0
6183,11947.0
6184,11818.0
6185,11746.0
6186,146325.0
6187,21456.0
6188,16182.0
6189,359798.0
6190,11321.0
6191,14464.0
6192,11257.0
6193,53940.0
6194,109459.0
6195,161565.0
6196,204892.0
6197,10452.0
6198,10430.0
6199,10402.0
6200,30351.0
6201,10433259.0
6202,61789.0
6203,406732.0
6204,9627.0
6205,9518.0
6206,44659.0
6207,9065.0
6208,9005.0
6209,8998.0
6210,8982.0
6211,8708.0
6212,8941.0
6213,167723.0
6214,78075.0
6215,167994.0
6216,8190.0
6217,239182.0
6218,7640.0
6219,916727.0
6220,7323.0
6221,7216.0
6222,7082.0
6223,15788.0
6224,7072.0
6225,8905.0
6226,7014.0
6227,6877.0
6228,6756.0
6229,6747.0
6230,23515.0
6231,14880497.0
6232,12579.0
6233,13837294.0
6234,6232.0
6235,25859.0
6236,5918.0
6237,5518.0
6238,5434.0
6239,33301.0
6240,15548.0
6241,5210.0
6242,722049.0
6243,5116.0
6244,5065.0
6245,5010.0
6246,5007.0
6247,5004.0
6248,11055.0
6249,416178.0
6250,4685.0
6251,4667.0
6252,12626.0
6253,101690.0
6254,6193234.0
6255,4530.0
6256,4400.0
6257,4215.0
6258,4371.0
6259,18829.0
6260,3948.0
6261,3895.0
6262,4224.0
6263,3751.0
6264,3696.0
6265,3550.0
6266,3495.0
6267,23897.0
6268,3350.0
6269,15483.0
6270,26338.0
6271,3142.0
6272,3133.0
6273,3243.0
6274,9512.0
6275,2784.0
6276,2684.0
6277,2621.0
6278,1855647.0
6279,3837.0
6280,62716.0
6281,31502.0
6282,68260.0
6283,5487261.0
6284,3392.0
6285,1926.0
6286,1841.0
6287,1780.0
6288,5891.0
6289,4942.0
6290,1447.0
6291,12294931.0
6292,1368.0
6293,1620637.0
6294,30380.0
6295,1257937.0
6296,1259.0
6297,1227.0
6298,1190.0
6299,41041.0
6300,1034.0
6301,2697522.0
6302,19499.0
6303,2426907.0
6304,16533.0
6305,812.0
6306,528.0
6307,53738.0
6308,11568.0
6309,22443.0
6310,2797800564.0
6311,1656943394.0
6312,1073394593.0
6313,1450026933.0
6314,1128274794.0
6315,1074144248.0
6316,1131927996.0
6317,1050693953.0
6318,1074251311.0
6319,473093228.0
6320,800059707.0
6321,255184580.0
6322,759056935.0
6323,326709727.0
6324,521799505.0
6325,430051293.0
6326,433005346.0
6327,374343626.0
6328,365971656.0
6329,311398301.0
6330,353284621.0
6331,491730089.0
6332,246999039.0
6333,386600138.0
6334,125852517.0
6335,225508210.0
6336,192306508.0
6337,157563598.0
6338,203044905.0
6339,193820755.0
6340,195179299.0
6341,404980543.0
6342,111037232.0
6343,253890701.0
6344,231252591.0
6345,153178480.0
6346,74747725.0
6347,122810399.0
6348,146661977.0
6349,104545505.0
6350,252442974.0
6351,261119292.0
6352,179066314.0
6353,119682635.0
6354,155712077.0
6355,67760877.0
6356,126696475.0
6357,123133739.0
6358,113118226.0
6359,72216294.0
6360,127461872.0
6361,48791187.0
6362,173469516.0
6363,61105672.0
6364,91522094.0
6365,119559110.0
6366,91490353.0
6367,69412425.0
6368,43347017.0
6369,80708134.0
6370,147792047.0
6371,48987096.0
6372,47803176.0
6373,50444358.0
6374,91542097.0
6375,216601214.0
6376,36599361.0
6377,95017038.0
6378,121550750.0
6379,38026103.0
6380,76419755.0
6381,72381712.0
6382,115560610.0
6383,53873809.0
6384,171616764.0
6385,44907074.0
6386,57615777.0
6387,64600152.0
6388,49939757.0
6389,47863365.0
6390,33766787.0
6391,48021766.0
6392,50023780.0
6393,44528735.0
6394,40811919.0
6395,75727748.0
6396,24863452.0
6397,258774734.0
6398,32390945.0
6399,47582563.0
6400,22741061.0
6401,55064690.0
6402,21360215.0
6403,90335025.0
6404,23743627.0
6405,32450241.0
6406,73835438.0
6407,21344199.0
6408,61404394.0
6409,43745542.0
6410,73279888.0
6411,23076657.0
6412,32893421.0
6413,33856058.0
6414,32140970.0
6415,26565710.0
6416,22386555.0
6417,15383580.0
6418,21150265.0
6419,16418218.0
6420,15980032.0
6421,69756455.0
6422,18096691.0
6423,18121925.0
6424,23108017.0
6425,18653107.0
6426,10209813.0
6427,18529730.0
6428,21314816.0
6429,18477736.0
6430,26493648.0
6431,11025353.0
6432,15342353.0
6433,14454622.0
6434,31626978.0
6435,7699452.0
6436,7442106.0
6437,15322395.0
6438,9341824.0
6439,6424420.0
6440,12217160.0
6441,8808611.0
6442,699856699.0
6443,9879871.0
6444,11145006.0
6445,28141995.0
6446,9932621.0
6447,5288011.0
6448,6405816.0
6449,6750029.0
6450,11641119.0
6451,7885016.0
6452,9090040.0
6453,4630724.0
6454,67179155.0
6455,4697364.0
6456,4376819.0
6457,5248412.0
6458,4252657.0
6459,39346577.0
6460,9330075.0
6461,37359689.0
6462,726063471.0
6463,5667057.0
6464,3538550.0
6465,10195760.0
6466,4554416.0
6467,3355324.0
6468,4691248.0
6469,3495241.0
6470,33185983.0
6471,3400977.0
6472,3403406.0
6473,5708522.0
6474,17987034.0
6475,9667157.0
6476,19176163.0
6477,2414269.0
6478,4124015.0
6479,450064993.0
6480,9467336.0
6481,24701637.0
6482,3498887.0
6483,2176120.0
6484,2295825.0
6485,26911995.0
6486,4634173.0
6487,2097514.0
6488,2268204.0
6489,3311391.0
6490,9473603.0
6491,225879065.0
6492,3590894.0
6493,7622595.0
6494,1807216.0
6495,176345966.0
6496,7123449.0
6497,9215591.0
6498,10647493.0
6499,2790019.0
6500,119932733.0
6501,2570294.0
6502,1553483.0
6503,2843226.0
6504,1404646.0
6505,1877675.0
6506,384877984.0
6507,1322927.0
6508,3173282.0
6509,46221204.0
6510,2582847.0
6511,1226552.0
6512,2133033.0
6513,3019143.0
6514,1188936.0
6515,1187280.0
6516,3531837.0
6517,1291514.0
6518,16610713.0
6519,3681681.0
6520,5078942.0
6521,1105564.0
6522,16349303.0
6523,1056416.0
6524,1046446.0
6525,1923586.0
6526,1719157.0
6527,1035603.0
6528,1101470.0
6529,33262366.0
6530,3273573.0
6531,1004057.0
6532,1082629.0
6533,960073.0
6534,954641.0
6535,927495.0
6536,4606700.0
6537,875191.0
6538,865647.0
6539,6712525.0
6540,855421.0
6541,4542553.0
6542,1385671.0
6543,2027391.0
6544,1012747.0
6545,81562741.0
6546,787979.0
6547,1635907.0
6548,772000.0
6549,765361.0
6550,754323.0
6551,808831.0
6552,897992.0
6553,732793.0
6554,142958164.0
6555,1288762.0
6556,722603.0
6557,3649042.0
6558,417100114.0
6559,695327.0
6560,2531785.0
6561,1088641.0
6562,622968.0
6563,984499.0
6564,1294480.0
6565,610475.0
6566,189396380.0
6567,695164.0
6568,1541223.0
6569,5756185.0
6570,592237.0
6571,684078.0
6572,644740.0
6573,560711.0
6574,558816.0
6575,748539.0
6576,546060.0
6577,1671969.0
6578,537153.0
6579,8715612.0
6580,91708374.0
6581,42140994.0
6582,519525.0
6583,519487.0
6584,508694.0
6585,2517405.0
6586,1548893.0
6587,498156.0
6588,495770.0
6589,1264337.0
6590,156892866.0
6591,485049.0
6592,725415.0
6593,482281.0
6594,536566.0
6595,3349899.0
6596,558018.0
6597,475465.0
6598,69501772.0
6599,445218.0
6600,1573601.0
6601,1073969.0
6602,5257431.0
6603,1473116.0
6604,467361.0
6605,422622.0
6606,425332.0
6607,17296294.0
6608,11813509.0
6609,420177.0
6610,408747.0
6611,764250.0
6612,1601199.0
6613,403521.0
6614,400881.0
6615,988687.0
6616,35487190.0
6617,2390383.0
6618,386166.0
6619,384289.0
6620,434437.0
6621,591904.0
6622,876980.0
6623,430435.0
6624,1863999.0
6625,473776.0
6626,354103.0
6627,346243.0
6628,996171.0
6629,336166.0
6630,225250.0
6631,333984.0
6632,328979.0
6633,117991727.0
6634,6848451.0
6635,323369.0
6636,325950.0
6637,318885.0
6638,315173.0
6639,606872.0
6640,765363.0
6641,359377.0
6642,638907.0
6643,318230.0
6644,99482027.0
6645,4033587.0
6646,293053.0
6647,665527.0
6648,291754.0
6649,619855.0
6650,245179562.0
6651,288460.0
6652,284229.0
6653,281245.0
6654,7505141.0
6655,280710.0
6656,33748006.0
6657,335050.0
6658,276418.0
6659,271681.0
6660,294677.0
6661,338632.0
6662,271841.0
6663,50401502.0
6664,272874.0
6665,265673.0
6666,265279.0
6667,178027.0
6668,260234.0
6669,6126259.0
6670,260481.0
6671,365353.0
6672,620723.0
6673,252320.0
6674,252293.0
6675,251917.0
6676,319230.0
6677,248514.0
6678,247798.0
6679,246168.0
6680,483684.0
6681,238791.0
6682,624818.0
6683,245416.0
6684,688719.0
6685,232973.0
6686,230703.0
6687,226421.0
6688,223858.0
6689,222971.0
6690,3665272.0
6691,25775371.0
6692,215447.0
6693,214578.0
6694,210091.0
6695,21832649.0
