,Domestic Gross ($)
2631,17.895854010495476
2632,17.898142190868793
2633,17.886364820777754
2634,18.268825484297988
2635,17.84585609793755
2636,17.990121079860405
2637,17.80894433791254
2638,17.77715446811563
2639,17.81270813281675
2640,17.750920211387015
2641,17.744508864231996
2642,17.739015631428085
2643,17.744140993439093
2644,17.73698561170762
2645,17.730559839595813
2646,17.699909179356972
2647,17.6783894105764
2648,17.666657936326803
2649,17.66819510910781
2650,17.650536097592923
2651,17.624179344884933
2652,17.59005464094289
2653,17.579944972553488
2654,17.60282512237915
2655,17.577590170508003
2656,17.553764124764136
2657,17.487308551048564
2658,17.47740008893953
2659,17.467297331057555
2660,17.411661240071986
2661,17.350548617750594
2662,17.2955921919342
2663,17.293089090436435
2664,17.263082585604757
2665,17.23987418465827
2666,17.239708031280077
2667,17.235762640236338
2668,17.22096430178485
2669,17.177351433253666
2670,17.136771331879654
2671,17.102650941163777
2672,17.085368428787255
2673,17.076255700718097
2674,17.035110880320776
2675,17.56125694733129
2676,17.048379264229617
2677,16.969879861182914
2678,17.396067809396396
2679,16.96051368146195
2680,16.9519742603113
2681,16.87520775067767
2682,17.04700526873517
2683,16.83089000555574
2684,18.32775024346391
2685,17.44994322433725
2686,16.763904338164707
2687,17.33244420058636
2688,16.75194590916869
2689,16.693595699126615
2690,16.671450163671086
2691,16.667920001702022
2692,16.66261839550542
2693,16.5987073155143
2694,16.586465508826112
2695,16.576877867493504
2696,16.534223773194316
2697,16.517165955826982
2698,16.497813935991456
2699,16.485824415691084
2700,16.455990018728635
2701,16.437116784709893
2702,16.408638228262298
2703,16.349225705086987
2704,16.18823999258234
2705,16.18803105145855
2706,16.170624152163732
2707,16.16769672434722
2708,16.160168734540182
2709,16.177882651479727
2710,15.956736871755277
2711,15.951137116275563
2712,16.23785122876253
2713,15.868605429229008
2714,15.867017280527852
2715,16.3084101786812
2716,15.669136857540332
2717,16.48841919751693
2718,15.615132867220462
2719,16.38751191460321
2720,15.533174337014465
2721,15.480252421339992
2722,15.466009796276595
2723,15.333633299906932
2724,15.305813070709835
2725,15.298058744424052
2726,15.258929540686495
2727,15.205245493514122
2728,15.14255187185412
2729,15.157607442361762
2730,15.096446070091616
2731,15.094024533456832
2732,15.090969163843258
2733,15.624647330144773
2734,15.066271523788968
2735,15.048076066941764
2736,15.016115798406569
2737,15.066577803820044
2738,14.991841933712406
2739,14.956205166608752
2740,14.954612946081562
2741,14.873487293064267
2742,14.854962194356085
2743,14.85486564363921
2744,14.839388524516318
2745,14.816954241024083
2746,14.82941173110258
2747,14.781432623934744
2748,14.776488189979649
2749,14.76709545804009
2750,14.752780479615401
2751,14.750101612769702
2752,14.720819206912095
2753,14.71194382903892
2754,14.631858516121712
2755,14.621170912821066
2756,14.615311517556348
2757,14.703397288557515
2758,14.59682382358181
2759,14.84544064116946
2760,14.591089436440617
2761,14.590816820481592
2762,14.561214609262823
2763,14.521242220714834
2764,14.44653443174028
2765,14.418024355437359
2766,14.329158395535801
2767,14.259449946868235
2768,14.24657778363693
2769,14.230782092182377
2770,14.18475003650837
2771,14.134523405475376
2772,14.122929079051888
2773,19.673804710137368
2774,14.050199207418004
2775,14.024164033358481
2776,17.768232183902416
2777,13.98913776150155
2778,13.972174932953841
2779,13.932800138558399
2780,15.90872864081373
2781,13.923847340143583
2782,14.12262533635859
2783,13.887996787232163
2784,13.880343723190013
2785,13.877972549606021
2786,13.862530584936298
2787,13.836682835097033
2788,13.829359221031025
2789,13.825084580398547
2790,13.824198706461704
2791,14.247085160590228
2792,13.922202986232568
2793,13.73351603006164
2794,13.676320901802118
2795,13.676062266395558
2796,13.649106443842665
2797,13.61362935235248
2798,13.61134085923479
2799,13.605349863457786
2800,13.574579747135244
2801,13.56434811813254
2802,13.551195992896348
2803,13.50152557709144
2804,13.497498479302934
2805,13.491984358603528
2806,13.473735486132187
2807,13.468634589719297
2808,13.467240196369351
2809,13.452926762524475
2810,15.191375723593625
2811,13.779274905082167
2812,13.380534246481721
2813,13.378608960863643
2814,13.377293926299693
2815,13.339569336051785
2816,13.330500493283937
2817,13.306177153618219
2818,13.284097799256436
2819,13.463442130574837
2820,13.231545979574875
2821,13.230744127558808
2822,13.216190640048483
2823,13.252127683459607
2824,13.204945626940765
2825,13.179000766645643
2826,13.168313321488398
2827,13.151931888336607
2828,13.148902089781442
2829,13.142179730096512
2830,13.137179080836338
2831,13.32565844437094
2832,13.003982913323117
2833,13.052185518382606
2834,12.973306369442817
2835,12.967621189337226
2836,12.965517736095014
2837,12.944174071091162
2838,12.93789952753834
2839,12.847955478652022
2840,12.830338555518411
2841,12.836000434518446
2842,12.808808129104857
2843,12.782686009834167
2844,12.765705576175803
2845,12.74451440909131
2846,12.830954368544914
2847,12.739376725132542
2848,12.73234731585041
2849,12.726270215095157
2850,12.720738884682099
2851,12.715567384061169
2852,12.699096758430265
2853,12.698226022878725
2854,12.692183356457145
2855,12.667678612908153
2856,12.656415512416423
2857,12.65301873098171
2858,12.63433263170975
2859,12.622105055841706
2860,12.591467690584404
2861,12.590246018170715
2862,12.572606331969574
2863,12.563267954055767
2864,12.545960470952528
2865,12.540965063466176
2866,12.529955249976082
2867,12.522994294519114
2868,12.51265620407822
2869,12.493459674460896
2870,12.489189312359024
2871,12.476386001320773
2872,12.462202129468848
2873,12.46163304689587
2874,12.459574679256493
2875,12.456333185332321
2876,12.45559324363712
2877,12.447708161676074
2878,12.435416932485987
2879,13.430014239817098
2880,12.417787133204602
2881,12.370141123856818
2882,12.36749822754136
2883,12.326031091043557
2884,12.349653374007698
2885,12.295424198836656
2886,12.269347869043216
2887,12.57334078294854
2888,12.249893339453852
2889,12.248619551534885
2890,12.243291356012781
2891,12.644701700016771
2892,12.217744266390575
2893,12.214536723942302
2894,12.208100587864411
2895,12.196658470919557
2896,12.155983888553964
2897,12.512578925605204
2898,12.903931210070192
2899,12.206702447163483
2900,12.444857235554124
2901,12.10398454744639
2902,12.083786360449405
2903,12.07222691779326
2904,12.066511682957222
2905,12.057862618364988
2906,12.05724195609264
2907,12.043412529595475
2908,12.010908980722922
2909,12.00606561868017
2910,11.982066222048827
2911,13.106051051912024
2912,11.94411030028233
2913,11.940973645078651
2914,11.925683911905859
2915,11.920222227907363
2916,11.919663096410366
2917,11.871843890421271
2918,11.85056844457578
2919,11.842164461815134
2920,11.833667485048332
2921,11.825595228423683
2922,11.80596068373326
2923,11.7998472484756
2924,11.783753807849848
2925,11.757861818730365
2926,11.736916656935575
2927,11.726858731529594
2928,11.705024070278101
2929,11.703380521660906
2930,11.637582597569645
2931,11.635735842340637
2932,11.620667143408447
2933,11.627672786394148
2934,11.604866338668586
2935,11.578441633055247
2936,11.540122256558655
2937,11.541814139813933
2938,11.5387588900012
2939,11.525940402047723
2940,11.524814509362642
2941,11.523608200816694
2942,11.513275403734516
2943,11.615148062508556
2944,11.484217300833485
2945,15.564559792735253
2946,11.52733120227783
2947,11.433709082462661
2948,11.42513196401956
2949,11.423011698301428
2950,11.405195477663668
2951,11.403791170892829
2952,11.388189564068671
2953,11.476665963099911
2954,14.648472288211241
2955,11.345417641019322
2956,11.344080687063398
2957,11.321934436672427
2958,11.318272184055646
2959,11.383716147280412
2960,11.276544686873999
2961,11.236921602665328
2962,11.232298446992125
2963,11.227148243803411
2964,11.180692231068315
2965,11.18550414494943
2966,11.180413376600654
2967,11.18048309750789
2968,11.169279559000872
2969,11.661724708513347
2970,11.136018658770025
2971,11.118711821072
2972,11.105844051343766
2973,11.08473917472504
2974,11.067653471943677
2975,11.065794256184425
2976,11.061138892943045
2977,11.051889505706754
2978,11.043017831116789
2979,11.019726901054444
2980,11.011010027333993
2981,10.999997633112368
2982,10.997020295460938
2983,10.993361775260952
2984,10.992453464152433
2985,10.988828836344187
2986,10.983120874606435
2987,10.97946219904839
2988,10.973237296519136
2989,10.959087950610947
2990,10.947696452324852
2991,10.946816139580935
2992,10.943304794693733
2993,10.938201115354007
2994,10.934748478846542
2995,10.927879042172982
2996,10.913541814222446
2997,10.89768332428381
2998,10.897294726838112
2999,10.894792988215729
3000,10.893716242112367
3001,10.906487949222704
3002,10.87632873570067
3003,10.874701980906183
3004,13.661802113669799
3005,10.862147880776792
3006,10.82490511970208
3007,10.82017820443161
3008,10.81156464463578
3009,10.79947353106992
3010,10.797757599041015
3011,10.793701213900164
3012,10.793434309070681
3013,10.787048459787364
3014,10.772602815917853
3015,10.75521842971182
3016,10.723399533887571
3017,10.723377510123928
3018,10.72006844026127
3019,10.720046343011273
3020,10.705063038271945
3021,10.678053416757233
3022,10.672924252515658
3023,10.671023023099933
3024,10.658059035083072
3025,10.656600314263507
3026,10.790164080634103
3027,13.904253767798663
3028,10.610611600026868
3029,12.951748232412799
3030,10.600850832843811
3031,10.579590298486815
3032,10.574261304119181
3033,10.54812702903103
3034,10.531375952634018
3035,10.491996178983504
3036,10.467209185655616
3037,10.456452702496211
3038,10.4560499522822
3039,10.44787366982408
3040,10.446131559688638
3041,10.4410330010015
3042,10.428837190318218
3043,10.42871891360972
3044,10.449004416092048
3045,10.42022566305372
3046,10.411268546115894
3047,10.399585250897506
3048,10.472232966887885
3049,10.382388978717474
3050,10.379348991266024
3051,10.37695392954475
3052,11.574236909693331
3053,10.361260440267637
3054,10.981131534768041
3055,10.3307793818704
3056,10.319298952698437
3057,10.318341777940978
3058,10.314271822121892
3059,10.312413332273273
3060,10.309918860389617
3061,10.297419744830568
3062,10.274361215874674
3063,10.258220612237519
3064,10.243453678411596
3065,10.20559014764914
3066,10.205553183855171
3067,10.7350479402497
3068,10.15766454643051
3069,10.145649109686099
3070,10.037231422585723
3071,10.141243816218184
3072,10.222413899227053
3073,10.111720491114584
3074,10.080838442676662
3075,10.080293928641973
3076,10.203592144986466
3077,10.06130293769185
3078,10.045117314666792
3079,10.026589749670112
3080,10.023712049842496
3081,9.99897953399535
3082,9.988288154228593
3083,9.96580485860099
3084,9.946259644379998
3085,9.937599082164896
3086,9.967729154597594
3087,9.906532910722088
3088,9.90628363983813
3089,9.877143577196525
3090,9.877143577196525
3091,9.883131772279054
3092,9.871222591948852
3093,9.8698790613623
3094,9.851299120790541
3095,10.25885163767476
3096,9.842834805324179
3097,9.835529859352901
3098,9.831561812964539
3099,10.358980154243941
3100,14.177541234329919
3101,9.808627271512169
3102,9.801344078867425
3103,9.811152941333331
3104,9.781432906528822
3105,9.758808541166685
3106,9.757420776401345
3107,11.40247423581265
3108,9.750394646402302
3109,9.739261284011265
3110,9.733766277717912
3111,9.725018565057663
3112,9.949655233381135
3113,9.70503661381229
3114,9.685704607464015
3115,9.620527646419676
3116,9.603530449208735
3117,9.602787783003043
3118,9.571087015284968
3119,9.533075832485352
3120,9.530174967444372
3121,9.483872808823522
3122,9.518853954007897
3123,9.501889955954454
3124,9.499046919474152
3125,9.495669678844367
3126,9.491224389926964
3127,9.483187955469509
3128,9.799015530939418
3129,9.464750005164392
3130,9.959253330441985
3131,9.931443128549459
3132,9.446676517076376
3133,9.443671849677882
3134,9.44057869576626
3135,9.469545806435415
3136,9.405578154036684
3137,9.404178688897805
3138,9.403684292051873
3139,10.054834305030653
3140,9.394909401310617
3141,9.393078508655353
3142,9.373648989588206
3143,9.358760377094455
3144,9.348884181424243
3145,9.343821763350663
3146,9.343821763350663
3147,9.336267928573973
3148,10.045334276764365
3149,9.33149549353265
3150,9.329278296047697
3151,9.307557822691543
3152,9.29228895462335
3153,9.291920358968605
3154,9.25502688959859
3155,9.233373071086755
3156,9.218110109240543
3157,9.191768986390747
3158,9.188197007290492
3159,9.25272913846797
3160,9.166597449028265
3161,9.156939595249067
3162,9.144734614878189
3163,9.360138737064577
3164,9.139703292376742
3165,9.129238770539141
3166,9.08375621986673
3167,9.075093222568157
3168,9.062188330952324
3169,9.051110146405625
3170,9.049232211581426
3171,9.043340831280013
3172,9.041566627727496
3173,9.039077442538963
3174,9.038958755220563
3175,9.030016817844901
3176,9.01724094201035
3177,9.012011377036412
3178,9.871222591948852
3179,8.998754769495703
3180,8.970177815492379
3181,8.960724500330858
3182,9.117237753713859
3183,8.954673628956414
3184,8.946244609330543
3185,9.029897050194
3186,8.914626127827137
3187,8.913146539151807
3188,9.447781227991216
3189,8.882530508433623
3190,8.879333174786028
3191,8.877800393882575
3192,8.864746660905409
3193,8.860924729719041
3194,8.84505705350085
3195,9.623905916118215
3196,8.824089482791823
3197,8.812396905266864
3198,8.808966881771273
3199,8.835064935031076
3200,8.79497643168877
3201,8.786762208441091
3202,8.780326390946605
3203,9.381010986029276
3204,8.76389700713946
3205,9.141097469234023
3206,8.707317560273212
3207,9.019785010255125
3208,8.690810307580046
3209,8.683724062303869
3210,8.680162019694377
3211,8.67846133901236
3212,8.66888370465667
3213,8.656259239539235
3214,8.640825751861513
3215,8.624252263709645
3216,8.618666160346871
3217,8.59748202264504
3218,8.591186871324563
3219,8.541300266759471
3220,8.51959031601596
3221,9.268609280100158
3222,8.490849216076635
3223,8.472823243680297
3224,8.449770515098804
3225,8.425077902508432
3226,8.418256443556213
3227,8.390268497842571
3228,8.363575702750637
3229,8.747510946478448
3230,8.342363500380579
3231,8.316544717929398
3232,8.271036865792954
3233,8.263074835802596
3234,8.262816937670928
3235,8.258681496264236
3236,8.201934351194222
3237,8.200288260287554
3238,8.182000136293405
3239,8.1797604936999
3240,8.159374736775426
3241,8.151909872940905
3242,8.146419323098003
3243,8.146129510025405
3244,8.105609402299896
3245,9.740144754339955
3246,8.046869510959576
3247,8.039157390473237
3248,8.035602692918582
3249,8.006367567650246
3250,7.9215356321335495
3251,7.913521017283895
3252,8.707813551024888
3253,7.881559917056899
3254,7.875119281040293
3255,7.8713112033234065
3256,7.860185057472165
3257,7.85243908535751
3258,9.181838011503471
3259,7.8160138391590275
3260,7.809135398120538
3261,7.767687277186908
3262,7.757906208351747
3263,7.659171367666058
3264,7.6487397889562425
3265,7.611347717403621
3266,7.8399193600125825
3267,7.446585099157725
3268,7.424761761823209
3269,7.392647520721623
3270,7.332369205929062
3271,7.325807502595773
3272,7.313220387090301
3273,7.221835825288449
3274,7.018401799069201
3275,6.9957661563048505
3276,6.992096427415888
3277,6.985641817639208
3278,6.849066282633458
3279,6.835184586147301
3280,6.692083742506628
3281,6.517671272912275
3282,5.991464547107982
3283,20.295970102792015
3284,20.65783328961983
3285,19.944573552256827
3286,19.691737389526015
3287,19.681998501385387
3288,19.632757928888438
3289,19.4564380783774
3290,19.24675641105048
3291,19.119568182661087
3292,19.114200899948326
3293,19.088727410866614
3294,19.032054966652208
3295,19.009589906396105
3296,18.993903591664584
3297,18.949543378406954
3298,18.928505248862823
3299,18.909224144603815
3300,18.89814264724761
3301,18.860166091803617
3302,18.85009903036113
3303,18.684421537491925
3304,18.669583453041717
3305,18.684416459857957
3306,18.523469363117954
3307,18.62840295529874
3308,18.51792269305197
3309,18.513875788434255
3310,18.352790714111947
3311,18.319881509815467
3312,18.31266065030583
3313,18.307023953624796
3314,18.21853018959454
3315,18.215823781622888
3316,18.19854142572727
3317,18.18175816853312
3318,18.149814253781145
3319,18.143142673367286
3320,18.07872817772
3321,18.096524904167982
3322,18.031926975323938
3323,18.0053631137576
3324,17.993063657482725
3325,18.828523935510628
3326,17.98155870769402
3327,17.951887230221416
3328,17.89108315757283
3329,17.859043025793007
3330,17.842959120155626
3331,18.268542885373925
3332,17.801953656831227
3333,17.774836011937744
3334,17.770948506912966
3335,18.28193170591636
3336,17.674662709522522
3337,17.67387374467801
3338,17.66329991311034
3339,17.632015760035816
3340,17.610604388093506
3341,17.594853579645044
3342,17.58786382676618
3343,17.577811741678506
3344,17.568684479999717
3345,17.568063534211987
3346,17.57030590451677
3347,17.438413577638634
3348,17.38288261207898
3349,17.37337886952526
3350,17.35879185081097
3351,17.342763125768048
3352,17.321301951595345
3353,17.31438700836619
3354,17.296199418478192
3355,17.292538836216877
3356,17.281255960718877
3357,17.267694673695832
3358,17.252407074680583
3359,17.200045929425425
3360,17.848887672945352
3361,17.138420399078846
3362,17.12487258229436
3363,17.12198955800834
3364,17.104738372965777
3365,17.092705214238563
3366,17.091206846240276
3367,17.085183332061145
3368,17.623411746896583
3369,17.065945900753572
3370,17.05194956326185
3371,18.06771135452982
3372,17.035216358307522
3373,16.94070890943735
3374,16.927578153075448
3375,16.9222581734658
3376,16.88686913970195
3377,16.863223899335438
3378,16.82021025373239
3379,17.461554089924732
3380,16.779544815790267
3381,16.74693740321245
3382,16.722418393744977
3383,16.692834112662965
3384,16.691199831565257
3385,16.67808108485197
3386,17.357700255216724
3387,16.661771644101417
3388,16.614760806868897
3389,16.589951937973332
3390,17.1752774614064
3391,16.50159295747123
3392,16.485580902398933
3393,16.482328749946173
3394,16.429392633536512
3395,17.806666614376812
3396,16.37935160917358
3397,16.34531337156225
3398,16.33558991505609
3399,16.32630024971174
3400,16.32345731750023
3401,16.319933846445192
3402,16.319216227027194
3403,16.182454374683306
3404,16.13980831571611
3405,16.131752174693087
3406,16.021674834625514
3407,15.945305802753994
3408,15.895996928620164
3409,15.89569932040513
3410,15.916958302186003
3411,15.85622868281851
3412,15.842010737412187
3413,15.823681770647045
3414,15.78852031593907
3415,15.761743654866317
3416,15.75863454355406
3417,15.877009718516625
3418,15.72629910103541
3419,15.685150552880351
3420,15.607717260501936
3421,15.569061974458696
3422,15.544874275350677
3423,15.696050907132221
3424,16.501836759115477
3425,15.392982767894926
3426,15.367254736829796
3427,15.363587827785075
3428,15.723273702948635
3429,16.2237177523996
3430,15.398863804351024
3431,15.289046040513853
3432,15.249795001368666
3433,15.20936625995799
3434,16.3580169454908
3435,15.124666282178842
3436,15.104699679122943
3437,15.101683986140815
3438,15.094057390108832
3439,15.059441495789955
3440,15.053198466585659
3441,14.973797056165798
3442,14.935916953668054
3443,14.935070243266638
3444,14.928511826941596
3445,14.920987232733394
3446,14.915083718180757
3447,14.949016905609705
3448,14.797190449080801
3449,14.76457859645406
3450,14.791213694863945
3451,14.748404293991598
3452,14.731973674979256
3453,14.706127726272934
3454,14.696212660675073
3455,14.663191773432956
3456,14.624661414280526
3457,14.596961613212052
3458,14.540876591923574
3459,14.48425028527206
3460,14.464752871833113
3461,14.459825623474861
3462,14.455305483826642
3463,14.443048778004117
3464,14.431515861038184
3465,14.41558255924446
3466,14.404300608195815
3467,14.394796191271503
3468,14.346539317047693
3469,13.738171525398386
3470,14.316285845876763
3471,14.314718557716008
3472,14.205524915608741
3473,14.186544318907494
3474,14.173642939324935
3475,14.160465995982134
3476,14.143637353778496
3477,14.114470792182722
3478,14.086055118542681
3479,14.079627900277071
3480,14.079178587545167
3481,14.809982327217151
3482,14.072959685991723
3483,14.05519416527023
3484,14.027466965887918
3485,14.017904313559882
3486,13.998354478302634
3487,13.979495013054624
3488,13.973845898444582
3489,13.966215020686656
3490,14.110676307717767
3491,13.96047632821446
3492,13.92034073301638
3493,13.888830719876983
3494,13.844052338360012
3495,13.836215719030765
3496,13.824768570012154
3497,13.819607155438836
3498,14.0336898074974
3499,13.80358978706858
3500,13.758085873383301
3501,13.731749529228548
3502,13.731144769226953
3503,13.702120110750043
3504,13.701370503586391
3505,19.028476409189796
3506,13.920507307467215
3507,13.616365475939684
3508,13.594372494314666
3509,14.162958059702865
3510,13.585407847778256
3511,13.519179187948355
3512,13.504430201583935
3513,13.465033510181831
3514,13.462192829409066
3515,13.45109141929211
3516,13.419724951959275
3517,13.400844752957186
3518,13.357501900541275
3519,13.327383690458849
3520,13.319330495811093
3521,13.34291637613283
3522,13.26915274340816
3523,13.259225467094044
3524,13.236748647186456
3525,13.237627688179087
3526,13.232424229154562
3527,13.196468492411112
3528,13.189275953242632
3529,13.170107280147395
3530,13.165028152960165
3531,13.155591168821202
3532,13.126940884614037
3533,13.212220534650847
3534,13.111314563439443
3535,13.102128016492461
3536,13.086406611774267
3537,13.078610007264354
3538,13.062103688991598
3539,13.045305211551748
3540,13.018539458354796
3541,13.015942299549181
3542,13.015203466026831
3543,13.011103271111745
3544,12.98062468254071
3545,12.96179783292482
3546,12.94338741785347
3547,12.924363556423774
3548,12.921876220653473
3549,12.913903984186957
3550,12.906004259685854
3551,12.902534327057948
3552,13.119214424652636
3553,12.841609251217246
3554,12.839963330462101
3555,12.807466313838509
3556,12.82165280138303
3557,12.780838799172596
3558,12.772902350483792
3559,12.767803338334005
3560,12.758004703359656
3561,12.743647302588716
3562,12.97032346833228
3563,12.730525988676025
3564,12.717560050270823
3565,12.690339691875742
3566,12.664990049038344
3567,12.66381389820371
3568,12.949943833464564
3569,12.647477449109372
3570,12.631124671396378
3571,12.582839880690793
3572,12.681194404774827
3573,12.623423504087489
3574,12.573320004015606
3575,12.565978863276127
3576,12.550931048328069
3577,12.548029812381957
3578,12.533677107979374
3579,12.425541453236965
3580,12.925045942363859
3581,12.389285471692228
3582,12.37159555854811
3583,12.368875784636572
3584,12.365522119064138
3585,12.34188767866171
3586,12.341407411099791
3587,12.337697221334468
3588,12.314877721871362
3589,12.31428110195213
3590,11.973818972787978
3591,12.267459329844385
3592,12.2667349136968
3593,12.248116293527852
3594,12.23582560367952
3595,12.470089390053964
3596,12.18480815022545
3597,12.638361427237664
3598,12.162815396516596
3599,12.159923989504193
3600,12.148533571012848
3601,12.14246169406681
3602,12.13946264703073
3603,12.130092922743655
3604,12.12861368045049
3605,12.10398454744639
3606,12.11898853862306
3607,12.08045840084508
3608,12.064301686431687
3609,12.06023729730663
3610,12.057537833821875
3611,12.054045542649803
3612,12.024400877577715
3613,12.016291333822364
3614,12.008639481380962
3615,12.00399318044013
3616,11.99423988536183
3617,13.647640868058286
3618,11.989960565379425
3619,12.553286978683289
3620,11.968880878489905
3621,11.954883209437419
3622,11.952927256348628
3623,11.947016901866716
3624,11.93863754608284
3625,11.928538904130209
3626,11.9221435219477
3627,11.916795969039553
3628,11.896512994559075
3629,11.88742952147793
3630,11.881041706925902
3631,15.261790513236495
3632,11.999571094734485
3633,11.821328860235262
3634,11.815929553519794
3635,11.809706020407269
3636,11.801429699354246
3637,11.871305953640322
3638,11.79051932206321
3639,11.779442632647074
3640,11.773626809090235
3641,11.754937874420527
3642,11.745226954069203
3643,14.390461304930682
3644,11.707348502580855
3645,11.689932926940415
3646,11.659965207619543
3647,11.63663755565692
3648,11.626218435353747
3649,11.61792491545187
3650,11.608671913231992
3651,11.599919341806732
3652,11.597340140112589
3653,11.590654729465733
3654,13.454134581466892
3655,11.562258338988883
3656,11.557009333789498
3657,11.547674657297048
3658,11.704322382483856
3659,11.528119449552388
3660,11.52720305338836
3661,11.526512738478743
3662,11.524883679664894
3663,11.523746703601812
3664,11.623410826145303
3665,11.478251201036207
3666,11.437080600676898
3667,11.4287826968578
3668,11.42192797214817
3669,11.421007525008891
3670,11.42367886445601
3671,11.416161228537758
3672,11.392733279641822
3673,11.386193759131087
3674,11.298927465315721
3675,11.29891507903724
3676,11.69013397237736
3677,11.2872787834379
3678,11.359914135836396
3679,11.269579206338499
3680,15.139739603716981
3681,11.221355845791255
3682,11.212738869157706
3683,11.169843431693362
3684,11.2033794421549
3685,11.132718663076158
3686,11.124980970580053
3687,11.113477219186896
3688,11.113134229957868
3689,11.089194548055172
3690,11.061547299847657
3691,11.045478564506183
3692,11.027848806226972
3693,11.03238653380911
3694,11.014769244304901
3695,11.005942448921688
3696,11.003998038487318
3697,11.003066040949562
3698,10.980842155824298
3699,10.9638613122168
3700,11.074746031189092
3701,10.901818994746492
3702,10.89812725082126
3703,10.897294726838112
3704,10.879668518983348
3705,10.856264492980694
3706,10.838030691127368
3707,11.027897534025378
3708,10.823571082648979
3709,10.823013046920213
3710,10.822494591904512
3711,10.819178104338251
3712,10.813096007646362
3713,10.809323826506423
3714,10.79689852760344
3715,10.793311098195112
3716,16.120210912214997
3717,10.756028785246324
3718,10.745593386220907
3719,10.734111457653192
3720,10.72394997039761
3721,10.714306651468048
3722,10.71225988664308
3723,10.697271609917486
3724,10.667489204064298
3725,11.836080853229035
3726,10.652471440533471
3727,10.62958583323576
3728,10.628545137085586
3729,10.610981326802994
3730,10.609452236806687
3731,10.599605316540906
3732,10.924246401999374
3733,14.653028608673033
3734,10.580175012057389
3735,10.552238650793246
3736,10.526346379977895
3737,10.52274596768403
3738,10.522288270967417
3739,10.516589942087034
3740,10.509877869169792
3741,10.50056426434534
3742,10.496538116557788
3743,10.49155195664292
3744,10.478836072317618
3745,10.64936948807994
3746,10.45926742130316
3747,10.381304329495126
3748,10.380063288102246
3749,10.368761263333154
3750,10.44592811567137
3751,10.358980154243941
3752,10.351660875132662
3753,11.878699882836512
3754,10.322428124045716
3755,10.315266022700884
3756,10.315133519719373
3757,10.314537038938193
3758,10.291942131810886
3759,10.267818117285737
3760,10.26750547073012
3761,10.26144167797324
3762,10.24994548006426
3763,10.627648786625242
3764,10.24736090463765
3765,10.246367785452671
3766,10.24231415831108
3767,10.209721470382435
3768,10.194177596502213
3769,10.135749405494865
3770,10.124869553230678
3771,10.116661572812847
3772,10.11204524552192
3773,10.098067006725584
3774,10.054576406898985
3775,10.045421048424794
3776,10.038804849483757
3777,10.020381304007627
3778,10.011624211140706
3779,10.011085563134147
3780,10.006359975456757
3781,10.002246324559392
3782,9.990628087851128
3783,9.925297966799977
3784,9.924808634239811
3785,9.916502489613622
3786,9.910264536815152
3787,10.18986877925486
3788,9.897922094063247
3789,9.885018036252466
3790,9.87822102528824
3791,9.852352140421358
3792,9.829033366611181
3793,9.81126260849361
3794,9.799348512794982
3795,9.799237531162328
3796,9.782844180013784
3797,11.771281708040181
3798,9.769041455983205
3799,9.768354878544631
3800,10.62495490447336
3801,9.730977703126166
3802,9.727644961839882
3803,9.725436862592819
3804,9.722684841711443
3805,9.716856724154075
3806,9.691778378847582
3807,10.444968464561736
3808,9.67464026580524
3809,9.663070672551461
3810,9.651751606857816
3811,9.62092568277892
3812,9.612265889785814
3813,9.595670797663967
3814,9.589872098057842
3815,9.588160179264023
3816,10.710855877186097
3817,9.540075680658964
3818,9.535896096856046
3819,9.958449110610102
3820,9.525297086562844
3821,9.513920399580737
3822,9.71878315904038
3823,9.427304872213677
3824,9.414668009032752
3825,9.412464556066316
3826,9.399968503952575
3827,9.399058096275375
3828,9.38378935026654
3829,9.376786579611847
3830,9.369052063131004
3831,9.354094335620879
3832,9.927008747577474
3833,9.332026890232783
3834,9.302919553269277
3835,9.302828391411333
3836,12.257673142726109
3837,10.24206471510266
3838,9.283683766200392
3839,9.869775638050593
3840,11.409074919844002
3841,9.273690687476945
3842,9.149103062504993
3843,9.227394126542011
3844,9.217415285648144
3845,9.212438170058329
3846,11.07350535548211
3847,9.892274925322026
3848,9.15704507491796
3849,9.130539301772627
3850,9.119211438565081
3851,9.414097209490203
3852,9.109967397829395
3853,9.770127573790836
3854,9.092232283495854
3855,9.090430075303626
3856,9.087607606593886
3857,9.083415678402515
3858,9.08239335764556
3859,9.060911858484253
3860,9.059633754551479
3861,9.032886946579088
3862,9.0173622349937
3863,9.013351778138825
3864,9.008958312443486
3865,8.989943046329998
3866,8.98281222234415
3867,8.973478148521036
3868,9.852404762306811
3869,8.963672275615016
3870,8.9300972286214
3871,10.416909802149386
3872,8.912473274466036
3873,8.91139510724569
3874,8.90354343566472
3875,8.893160828735379
3876,8.361708288575842
3877,9.379492254721495
3878,8.880863609867356
3879,8.880724576151456
3880,8.84779106484485
3881,8.842315546841863
3882,8.834919385216395
3883,8.830981510952498
3884,8.808369153122275
3885,8.780787468338929
3886,8.769351707798972
3887,8.753687227098585
3888,8.730043953245016
3889,8.711937268208748
3890,8.70748291785937
3891,8.953381472167242
3892,8.69483715865908
3893,8.68185981297147
3894,8.675563527387679
3895,8.672314828283538
3896,8.644706511715198
3897,8.641532465671846
3898,8.640118538253535
3899,9.571783927990017
3900,8.628197749459149
3901,8.625688787569537
